"UNIQUE_ID","DATETIME","LATITUDE","LONGITUDE"
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T02:13:00Z",44.34922,-125.30757
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T02:13:00Z",44.34922,-125.3076
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T02:43:00Z",44.34636,-125.30774
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T02:43:00Z",44.34634,-125.30777
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T03:14:00Z",44.34399,-125.30817
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T03:17:00Z",44.3436,-125.30765
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T03:43:00Z",44.34218,-125.308
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T03:43:00Z",44.34191,-125.30799
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T04:13:00Z",44.34054,-125.3073
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T04:15:00Z",44.34038,-125.30722
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T04:42:00Z",44.33897,-125.30672
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T04:47:00Z",44.33861,-125.30669
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T05:15:00Z",44.33717,-125.30588
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T05:16:00Z",44.33716,-125.30592
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T05:43:00Z",44.33578,-125.30551
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T05:45:00Z",44.3357,-125.30547
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T06:12:00Z",44.33451,-125.30467
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T06:43:00Z",44.33353,-125.30388
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T07:11:00Z",44.33286,-125.30307
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T07:42:00Z",44.33221,-125.30205
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T07:42:00Z",44.3322,-125.30205
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T08:12:00Z",44.33182,-125.30109
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T08:14:00Z",44.33183,-125.30109
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T08:42:00Z",44.33128,-125.30008
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T08:45:00Z",44.33118,-125.29993
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T09:10:00Z",44.33033,-125.29897
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T09:12:00Z",44.33024,-125.29895
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T09:41:00Z",44.32886,-125.29826
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T10:10:00Z",44.32741,-125.2977
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T10:11:00Z",44.32708,-125.29766
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T10:41:00Z",44.32558,-125.29732
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T10:43:00Z",44.32548,-125.29729
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T11:09:00Z",44.32399,-125.29689
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T11:11:00Z",44.32386,-125.29689
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T11:40:00Z",44.32201,-125.29616
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T11:45:00Z",44.32162,-125.29613
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T12:10:00Z",44.32005,-125.29538
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T12:39:00Z",44.31814,-125.29465
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T13:11:00Z",44.31585,-125.29407
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T13:14:00Z",44.31619,-125.29437
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T13:39:00Z",44.31378,-125.29295
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T13:44:00Z",44.31331,-125.29265
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T14:10:00Z",44.31107,-125.29184
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T14:14:00Z",44.31052,-125.29179
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T14:39:00Z",44.30864,-125.29114
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T14:44:00Z",44.30826,-125.29103
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T15:08:00Z",44.31163,-125.30002
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T15:10:00Z",44.30642,-125.2905
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T15:40:00Z",44.30445,-125.28987
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T15:40:00Z",44.30445,-125.28992
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T16:09:00Z",44.30251,-125.28983
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T16:14:00Z",44.30225,-125.28979
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T16:39:00Z",44.30109,-125.28961
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T16:43:00Z",44.30101,-125.28956
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T17:07:00Z",44.30016,-125.2894
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T17:13:00Z",44.30007,-125.28939
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T17:39:00Z",44.29955,-125.28912
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T17:43:00Z",44.29947,-125.28905
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T18:07:00Z",44.29939,-125.28857
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T18:13:00Z",44.29938,-125.2884
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T18:37:00Z",44.29956,-125.28813
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T18:43:00Z",44.29959,-125.28806
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T19:09:00Z",44.30003,-125.28757
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T19:13:00Z",44.29998,-125.28763
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T19:38:00Z",44.30047,-125.28688
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T19:43:00Z",44.3005,-125.28677
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T20:06:00Z",44.3007,-125.28609
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T20:09:00Z",44.30072,-125.28603
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T20:39:00Z",44.3006,-125.28517
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T20:42:00Z",44.3006,-125.28513
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T21:06:00Z",44.30031,-125.28445
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T21:09:00Z",44.30028,-125.28442
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T21:36:00Z",44.29982,-125.28343
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T21:38:00Z",44.29979,-125.28337
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T22:09:00Z",44.29912,-125.28221
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T22:12:00Z",44.29908,-125.28214
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T22:35:00Z",44.2985,-125.28101
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T22:40:00Z",44.29839,-125.28079
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T23:06:00Z",44.29706,-125.27957
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T23:12:00Z",44.29678,-125.27933
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T23:36:00Z",44.29535,-125.27826
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-20T23:41:00Z",44.29496,-125.27798
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T00:05:00Z",44.29329,-125.27673
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T00:10:00Z",44.29288,-125.27647
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T00:37:00Z",44.29045,-125.27531
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T01:04:00Z",44.28768,-125.27463
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T01:35:00Z",44.28452,-125.27451
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T02:05:00Z",44.28137,-125.27466
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T02:34:00Z",44.27843,-125.2751
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T03:04:00Z",44.27543,-125.27539
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T03:07:00Z",44.27516,-125.27534
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T03:33:00Z",44.27275,-125.27513
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T03:40:00Z",44.27213,-125.27504
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T04:04:00Z",44.26992,-125.27466
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T04:34:00Z",44.26725,-125.27471
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T05:04:00Z",44.26468,-125.27505
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T05:33:00Z",44.26229,-125.2753
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T05:36:00Z",44.26189,-125.27542
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T06:04:00Z",44.25884,-125.27637
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T06:33:00Z",44.25621,-125.27705
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T07:02:00Z",44.25378,-125.27766
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T07:34:00Z",44.25132,-125.27838
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T08:02:00Z",44.2495,-125.27936
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T08:33:00Z",44.24746,-125.28023
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T09:02:00Z",44.24571,-125.28102
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T09:32:00Z",44.24344,-125.28204
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T10:02:00Z",44.24164,-125.28255
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T10:35:00Z",44.23954,-125.28333
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T11:03:00Z",44.23779,-125.28355
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T11:31:00Z",44.23602,-125.28302
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T12:03:00Z",44.23339,-125.28226
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T12:31:00Z",44.23047,-125.28131
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T13:01:00Z",44.2268,-125.28059
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T13:32:00Z",44.22262,-125.28038
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T14:01:00Z",44.21851,-125.28041
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T14:05:00Z",44.21788,-125.28041
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T14:32:00Z",44.21438,-125.28
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T15:00:00Z",44.21065,-125.27936
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T15:31:00Z",44.2066,-125.27895
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T16:02:00Z",44.20284,-125.27852
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T16:31:00Z",44.1993,-125.27798
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T17:01:00Z",44.19596,-125.2771
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T17:31:00Z",44.19257,-125.27589
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T17:59:00Z",44.18933,-125.27493
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T18:31:00Z",44.18571,-125.27473
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T18:59:00Z",44.18277,-125.27431
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T19:29:00Z",44.17981,-125.2744
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T20:02:00Z",44.17652,-125.27545
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T20:30:00Z",44.17413,-125.27592
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T20:58:00Z",44.17173,-125.27678
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T21:29:00Z",44.16908,-125.27789
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T21:58:00Z",44.16653,-125.27914
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T22:29:00Z",44.16373,-125.28102
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T22:58:00Z",44.1611,-125.28255
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T23:29:00Z",44.15831,-125.28401
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T23:31:00Z",44.1581,-125.28413
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-21T23:57:00Z",44.15605,-125.28528
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T00:29:00Z",44.15339,-125.28694
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T00:57:00Z",44.15095,-125.28867
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T01:29:00Z",44.14856,-125.28976
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T01:57:00Z",44.14654,-125.28987
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T02:27:00Z",44.14428,-125.28889
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T02:58:00Z",44.14172,-125.28777
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T03:28:00Z",44.13932,-125.28683
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T03:56:00Z",44.13689,-125.28583
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T04:27:00Z",44.13403,-125.28534
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T04:56:00Z",44.1316,-125.28416
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T05:27:00Z",44.12901,-125.28275
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T05:56:00Z",44.12622,-125.28181
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T05:59:00Z",44.12585,-125.28175
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T06:28:00Z",44.12284,-125.28159
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T06:55:00Z",44.12004,-125.28137
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T07:01:00Z",44.11961,-125.28145
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T07:25:00Z",44.11704,-125.2812
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T07:28:00Z",44.1167,-125.28122
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T07:56:00Z",44.11368,-125.2818
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T08:01:00Z",44.11317,-125.28197
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T08:26:00Z",44.11032,-125.28328
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T08:59:00Z",44.10702,-125.28406
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T09:25:00Z",44.10426,-125.28471
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T09:55:00Z",44.10106,-125.28598
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T10:25:00Z",44.09798,-125.28723
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T10:55:00Z",44.09489,-125.28868
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T11:25:00Z",44.09203,-125.29056
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T11:54:00Z",44.08904,-125.2924
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T12:24:00Z",44.08575,-125.29401
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T12:54:00Z",44.08264,-125.29529
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T13:25:00Z",44.07961,-125.29617
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T13:55:00Z",44.07646,-125.29674
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T14:24:00Z",44.07333,-125.29671
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T14:53:00Z",44.07003,-125.29639
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T15:23:00Z",44.06661,-125.29639
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T15:53:00Z",44.06345,-125.29594
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T15:56:00Z",44.0632,-125.29594
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T16:24:00Z",44.06012,-125.29544
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T16:53:00Z",44.05682,-125.2948
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T17:23:00Z",44.05354,-125.29356
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T17:52:00Z",44.05059,-125.29231
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T18:24:00Z",44.04745,-125.29158
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T18:52:00Z",44.04515,-125.29103
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T19:21:00Z",44.04288,-125.29129
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T19:53:00Z",44.04058,-125.29163
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T20:21:00Z",44.03891,-125.2919
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T20:53:00Z",44.0369,-125.29222
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T20:54:00Z",44.03679,-125.29225
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T21:21:00Z",44.03478,-125.29289
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T21:24:00Z",44.0345,-125.293
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T21:52:00Z",44.03268,-125.29369
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T22:21:00Z",44.03077,-125.29385
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T22:52:00Z",44.0288,-125.29332
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T23:20:00Z",44.02662,-125.29294
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-22T23:51:00Z",44.02411,-125.29266
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T00:20:00Z",44.02172,-125.29237
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T00:52:00Z",44.01871,-125.29163
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T01:20:00Z",44.0155,-125.29083
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T01:49:00Z",44.01164,-125.28972
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T01:56:00Z",44.01066,-125.28957
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T02:20:00Z",44.00726,-125.28909
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T02:51:00Z",44.00245,-125.28868
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T03:20:00Z",43.99786,-125.28854
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T03:22:00Z",43.99749,-125.28854
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T03:49:00Z",43.99331,-125.28886
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T04:19:00Z",43.98857,-125.28923
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T04:48:00Z",43.98417,-125.28993
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T04:52:00Z",43.98366,-125.28995
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T05:18:00Z",43.97984,-125.29053
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T05:48:00Z",43.97589,-125.2912
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T05:54:00Z",43.97551,-125.29139
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T06:18:00Z",43.97204,-125.29214
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T06:24:00Z",43.97165,-125.29225
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T06:48:00Z",43.96865,-125.29306
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T06:54:00Z",43.968,-125.29337
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T07:20:00Z",43.96521,-125.29501
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T07:21:00Z",43.96511,-125.2951
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T07:47:00Z",43.96292,-125.29727
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T07:50:00Z",43.96258,-125.29765
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T08:17:00Z",43.96093,-125.29964
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T08:20:00Z",43.96069,-125.30005
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T08:48:00Z",43.95967,-125.30161
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T08:50:00Z",43.95966,-125.30159
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T09:16:00Z",43.95876,-125.30302
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T09:20:00Z",43.95876,-125.3032
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T09:48:00Z",43.95838,-125.30399
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T09:54:00Z",43.95834,-125.30423
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T10:19:00Z",43.95848,-125.30463
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T10:20:00Z",43.9585,-125.30466
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T10:48:00Z",43.9593,-125.30377
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T11:18:00Z",43.9603,-125.30176
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T11:45:00Z",43.96081,-125.29913
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T12:17:00Z",43.96035,-125.29565
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T12:45:00Z",43.95892,-125.29269
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T12:53:00Z",43.95829,-125.29198
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T13:15:00Z",43.95604,-125.28987
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T13:47:00Z",43.95197,-125.28709
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T13:49:00Z",43.95155,-125.2867
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T14:14:00Z",43.9478,-125.28525
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T14:21:00Z",43.94662,-125.28487
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T14:44:00Z",43.94289,-125.28406
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T14:49:00Z",43.94202,-125.28387
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T15:16:00Z",43.93758,-125.28316
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T15:22:00Z",43.93696,-125.28291
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T15:44:00Z",43.93298,-125.28232
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T15:52:00Z",43.93177,-125.28214
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T16:14:00Z",43.92809,-125.28201
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T16:45:00Z",43.92375,-125.28154
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T17:14:00Z",43.91965,-125.28111
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T17:45:00Z",43.91611,-125.28038
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T17:48:00Z",43.91574,-125.2803
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T18:13:00Z",43.9133,-125.27979
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T18:44:00Z",43.91039,-125.27957
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T19:14:00Z",43.90786,-125.2804
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T19:22:00Z",43.90735,-125.28058
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T19:44:00Z",43.90606,-125.28091
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T20:12:00Z",43.90478,-125.28152
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T20:42:00Z",43.90406,-125.28171
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T21:14:00Z",43.90358,-125.28171
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T21:42:00Z",43.90339,-125.28159
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T22:12:00Z",43.90357,-125.28033
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T22:41:00Z",43.90385,-125.27847
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T22:46:00Z",43.90388,-125.27806
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T23:12:00Z",43.90413,-125.2756
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T23:18:00Z",43.90411,-125.27495
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-23T23:41:00Z",43.90392,-125.27203
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-24T00:11:00Z",43.90307,-125.26826
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-24T00:41:00Z",43.90171,-125.26526
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-24T00:47:00Z",43.90138,-125.26451
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-24T01:11:00Z",43.89985,-125.26305
"SWFSC_NEPac-ORE_201608_Pascal_001","2016-08-24T01:17:00Z",43.89923,-125.26254
