organization_code,deployment_code,track_code,track_position_datetime,track_position_latitude,track_position_longitude
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:28:14Z,45.64068,-126.4408
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:33:17Z,45.64066,-126.44101
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:38:12Z,45.64069,-126.44118
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:43:12Z,45.64068,-126.44138
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:48:05Z,45.64074,-126.44159
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:53:10Z,45.64077,-126.4418
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T21:58:07Z,45.64081,-126.44196
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:04:01Z,45.64078,-126.44214
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:08:05Z,45.63861,-126.43991
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:13:13Z,45.64054,-126.44214
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:14:56Z,45.64094,-126.44238
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:18:13Z,45.64067,-126.44214
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:23:07Z,45.6408,-126.4424
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:28:08Z,45.64082,-126.44214
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:33:07Z,45.64033,-126.44238
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:38:09Z,45.64098,-126.4427
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:43:12Z,45.64096,-126.44283
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:48:12Z,45.64096,-126.44292
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:53:11Z,45.64087,-126.44233
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T22:58:11Z,45.6413,-126.44362
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:03:38Z,45.6414,-126.44388
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:14:19Z,45.64135,-126.44417
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:15:50Z,45.6413,-126.44417
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:18:03Z,45.64132,-126.44423
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:23:02Z,45.64126,-126.44444
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:28:05Z,45.64118,-126.4445
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:33:02Z,45.64114,-126.44466
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:38:05Z,45.64112,-126.44481
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:43:07Z,45.64106,-126.44493
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:48:04Z,45.64094,-126.44507
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:53:10Z,45.64094,-126.44521
SWFSC,SWFSC_NEPac_20240822_CalCurCEAS_003,drifting-buoy_track,2024-08-22T23:58:10Z,45.64083,-126.44531
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:02:45Z,45.64076,-126.44539
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:08:03Z,45.64065,-126.44547
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:12:57Z,45.64054,-126.4456
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:14:19Z,45.64048,-126.44565
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:17:57Z,45.64042,-126.44566
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:22:51Z,45.64023,-126.44577
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:27:51Z,45.64008,-126.44583
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:32:51Z,45.63986,-126.44592
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:37:50Z,45.63962,-126.446
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:42:53Z,45.63936,-126.44624
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:47:54Z,45.63913,-126.44618
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:52:53Z,45.63889,-126.44624
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T00:57:54Z,45.63862,-126.44629
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:03:51Z,45.63834,-126.44635
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:07:51Z,45.63812,-126.44629
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:12:54Z,45.63808,-126.44661
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:16:22Z,45.63843,-126.44579
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:17:54Z,45.63767,-126.44635
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:22:53Z,45.63743,-126.44626
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:27:53Z,45.63717,-126.44626
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:32:53Z,45.63696,-126.44626
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:37:53Z,45.63669,-126.44624
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:42:49Z,45.63637,-126.44623
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:47:54Z,45.63617,-126.44623
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:52:49Z,45.6359,-126.44614
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T01:57:52Z,45.63563,-126.44611
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:03:49Z,45.63537,-126.44603
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:07:53Z,45.63516,-126.44598
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:12:49Z,45.63494,-126.44585
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:13:52Z,45.6349,-126.44582
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:17:49Z,45.63473,-126.44576
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:22:50Z,45.63451,-126.44566
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:27:51Z,45.63429,-126.44554
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:32:47Z,45.63403,-126.44536
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:37:45Z,45.63384,-126.44525
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:42:50Z,45.63363,-126.44519
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:47:39Z,45.63345,-126.44507
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:52:38Z,45.63318,-126.44498
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T02:57:40Z,45.63294,-126.44489
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:03:32Z,45.63266,-126.44478
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:07:30Z,45.63248,-126.44478
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:12:30Z,45.6322,-126.44476
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:12:49Z,45.63218,-126.44473
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:17:34Z,45.63191,-126.44472
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:22:32Z,45.63162,-126.44472
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:27:34Z,45.63136,-126.44472
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:32:33Z,45.63109,-126.44473
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:37:33Z,45.63083,-126.44473
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:42:28Z,45.63055,-126.44476
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:52:30Z,45.63006,-126.44481
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T03:57:32Z,45.62978,-126.44485
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:03:21Z,45.62951,-126.44492
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:07:31Z,45.62921,-126.44493
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:12:31Z,45.62901,-126.44489
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:13:20Z,45.62891,-126.44492
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:17:31Z,45.62874,-126.44493
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:22:33Z,45.62845,-126.44492
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:27:33Z,45.62816,-126.44492
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:32:32Z,45.62797,-126.44496
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:37:32Z,45.62766,-126.44508
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:42:31Z,45.62738,-126.4451
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:47:30Z,45.6271,-126.44514
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:52:32Z,45.62685,-126.44525
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T04:57:20Z,45.62658,-126.44536
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:03:27Z,45.62625,-126.44557
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:07:22Z,45.62605,-126.44568
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:12:22Z,45.6258,-126.44572
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:12:24Z,45.62581,-126.44576
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:17:25Z,45.62556,-126.44583
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:22:21Z,45.62533,-126.44589
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:27:22Z,45.62505,-126.44598
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:32:19Z,45.62482,-126.446
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:37:21Z,45.62453,-126.44608
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:42:22Z,45.62432,-126.44614
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:47:23Z,45.62412,-126.4462
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:52:31Z,45.62386,-126.44629
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T05:57:21Z,45.62363,-126.44637
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:02:54Z,45.62339,-126.44644
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:07:54Z,45.62318,-126.44661
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:11:50Z,45.623,-126.44669
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:12:14Z,45.62299,-126.44678
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:16:57Z,45.62278,-126.44698
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:21:57Z,45.62257,-126.44698
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:27:09Z,45.62231,-126.44716
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:32:09Z,45.62214,-126.44725
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:37:11Z,45.62194,-126.44737
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:41:59Z,45.62174,-126.44763
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:46:59Z,45.62157,-126.44772
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:51:59Z,45.6214,-126.44781
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T06:57:11Z,45.62121,-126.448
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:02:32Z,45.62104,-126.44818
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:07:15Z,45.62089,-126.4483
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:12:16Z,45.62077,-126.44846
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:12:34Z,45.6208,-126.44856
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:17:13Z,45.62065,-126.44853
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:22:16Z,45.62049,-126.44868
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:27:07Z,45.62034,-126.4489
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:32:07Z,45.62025,-126.4489
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:37:07Z,45.62017,-126.44894
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:42:08Z,45.62008,-126.44905
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:47:08Z,45.61999,-126.44905
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:52:10Z,45.61987,-126.44911
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T07:57:10Z,45.61978,-126.44911
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:02:34Z,45.61967,-126.4492
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:07:09Z,45.61959,-126.44925
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:11:09Z,45.61954,-126.44922
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:12:06Z,45.61957,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:17:13Z,45.61946,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:22:03Z,45.6194,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:27:04Z,45.61938,-126.44936
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:32:33Z,45.61933,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:37:04Z,45.61927,-126.44933
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:42:02Z,45.61921,-126.44933
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:47:01Z,45.61924,-126.4493
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:52:06Z,45.61912,-126.44933
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T08:57:09Z,45.61905,-126.44933
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:02:50Z,45.61903,-126.44933
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:07:11Z,45.61898,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:10:48Z,45.6189,-126.44936
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:12:12Z,45.61893,-126.44937
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:17:11Z,45.61887,-126.44943
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:22:12Z,45.61885,-126.44951
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:27:02Z,45.6188,-126.44963
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:32:02Z,45.6188,-126.44963
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:37:12Z,45.61877,-126.44968
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:42:08Z,45.6188,-126.44972
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:47:09Z,45.61879,-126.44978
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:52:05Z,45.61877,-126.44984
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T09:57:05Z,45.61877,-126.45001
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:03:03Z,45.61881,-126.45015
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:07:10Z,45.61882,-126.45021
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:12:09Z,45.61891,-126.45023
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:13:23Z,45.61886,-126.45026
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:17:10Z,45.61888,-126.45032
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:22:09Z,45.61895,-126.45032
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:27:09Z,45.61902,-126.45041
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:32:15Z,45.61906,-126.45035
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:37:13Z,45.61909,-126.45026
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:43:02Z,45.61911,-126.45009
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:47:13Z,45.61911,-126.45001
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:52:12Z,45.61909,-126.44998
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T10:57:12Z,45.61909,-126.4498
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:03:18Z,45.61905,-126.44972
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:07:15Z,45.61903,-126.44966
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:10:39Z,45.619,-126.44955
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:12:08Z,45.61898,-126.44952
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:17:18Z,45.61893,-126.4494
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:22:18Z,45.61893,-126.44931
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:27:13Z,45.61883,-126.44903
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:32:13Z,45.61874,-126.44894
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:37:13Z,45.61874,-126.44885
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:42:14Z,45.61867,-126.44879
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:47:11Z,45.61856,-126.44861
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:52:04Z,45.61847,-126.4485
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T11:57:14Z,45.61838,-126.44829
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:03:18Z,45.61823,-126.44809
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:07:13Z,45.61813,-126.44795
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:12:13Z,45.618,-126.44785
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:17:14Z,45.61786,-126.44772
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:22:23Z,45.61769,-126.44762
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:27:22Z,45.61752,-126.44751
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:32:20Z,45.61731,-126.4474
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:37:22Z,45.61711,-126.44731
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:42:21Z,45.61689,-126.44719
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:47:22Z,45.61664,-126.44716
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:52:07Z,45.61642,-126.44724
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T12:57:20Z,45.61619,-126.44716
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:02:24Z,45.61592,-126.44707
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:07:24Z,45.61575,-126.44707
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:08:52Z,45.61565,-126.44702
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:12:24Z,45.61554,-126.44698
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:17:22Z,45.61533,-126.44684
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_003,drifting-buoy_track,2024-08-23T13:22:22Z,45.61507,-126.44681
