organization_code,deployment_code,recording_code,recording_device_codes,recording_start_datetime,recording_end_datetime,recording_duration_secs,recording_interval_secs,recording_sample_rate_khz,recording_bit_depth,recording_channel,recording_n_channels,recording_filetypes,recording_timezone,recording_usable_start_datetime,recording_usable_end_datetime,recording_usable_min_frequency_khz,recording_usable_max_frequency_khz,recording_quality_code,recording_device_lost,recording_device_depth_m,recording_redacted,recording_json,recording_uri,recording_comments
SWFSC,SWFSC_CHI_20160904_PASCAL_019,SOUNDTRAP_RECORDING,"SOUNDTRAP_0129,HTI_856047,HTI_856062",2016-09-04T01:47:23Z,2016-09-23T06:59:21Z,120,600,288,16,1,2,WAV,UTC,2016-09-04T01:47:23Z,2016-09-23T06:59:21Z,0.046,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_019,
SWFSC,SWFSC_CHI_20160906_PASCAL_020,SOUNDTRAP_RECORDING,"SOUNDTRAP_0773,HTI_856061,HTI_856056",2016-09-06T02:37:11Z,2016-09-29T05:18:16Z,120,600,288,16,1,2,WAV,UTC,2016-09-06T02:37:11Z,2016-09-29T05:18:16Z,0.167,144,COMPROMISED,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_020,
SWFSC,SWFSC_CHI_20160924_PASCAL_026,SOUNDTRAP_RECORDING_0774,"SOUNDTRAP_0774,HTI_856050,HTI_856065",2016-09-24T15:15:28Z,2016-09-26T04:21:29Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:15:28Z,2016-09-26T04:21:29Z,0,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_026,
SWFSC,SWFSC_CHI_20160924_PASCAL_026,SOUNDTRAP_RECORDING_3689,"SOUNDTRAP_3689,HTI_201883689",2016-09-24T15:15:58Z,2016-09-26T04:22:03Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:15:58Z,2016-09-26T04:22:03Z,0,144,GOOD,,250,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_026,
SWFSC,SWFSC_CHI_20160924_PASCAL_027,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856049,HTI_856068",2016-09-24T15:49:50Z,2016-09-26T03:53:51Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T15:49:50Z,2016-09-26T03:53:51Z,0,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_027,
SWFSC,SWFSC_CHI_20160924_PASCAL_028,SOUNDTRAP_RECORDING,"SOUNDTRAP_4581,HTI_856055,HTI_856066",2016-09-24T16:40:33Z,2016-09-29T03:38:00Z,120,120,288,16,1,2,WAV,UTC,2016-09-24T16:40:33Z,2016-09-29T03:38:00Z,0,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_028,
SWFSC,SWFSC_CHI_20160926_PASCAL_029,SOUNDTRAP_RECORDING_0774,"SOUNDTRAP_0774,HTI_856050,HTI_856065",2016-09-26T05:39:29Z,2016-09-28T14:17:31Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T05:39:29Z,2016-09-28T14:17:31Z,0.25,144,COMPROMISED,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_029,
SWFSC,SWFSC_CHI_20160926_PASCAL_029,SOUNDTRAP_RECORDING_3689,"SOUNDTRAP_3689,HTI_201883689",2016-09-26T05:42:04Z,2016-09-28T14:18:11Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T05:42:04Z,2016-09-28T14:18:11Z,0,144,GOOD,,250,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_029,
SWFSC,SWFSC_CHI_20160926_PASCAL_030,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856049,HTI_856068",2016-09-26T06:07:51Z,2016-09-28T15:13:54Z,120,120,288,16,1,2,WAV,UTC,2016-09-26T06:07:51Z,2016-09-28T15:13:54Z,0,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_030,
SWFSC,SWFSC_CHI_20180911_CCES_013,SOUNDTRAP_RECORDING,"SOUNDTRAP_1677738025,HTI_856051,HTI_856067",2018-09-11T20:56:28Z,2018-10-23T13:58:28Z,120,1200,288,16,1,2,WAV,UTC,2018-09-11T20:56:28Z,2018-10-23T13:58:28Z,0.025,288,GOOD,,150,,,gs://swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_013,
SWFSC,SWFSC_COL_20160829_PASCAL_012,SOUNDTRAP_RECORDING,"SOUNDTRAP_0774,HTI_856049,HTI_856068",2016-08-29T09:01:46Z,2016-09-17T19:53:46Z,120,600,288,16,1,2,WAV,UTC,2016-08-29T09:01:46Z,2016-09-17T19:53:46Z,0.027,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_012,
SWFSC,SWFSC_COL_20160829_PASCAL_013,SM3M_RECORDINGS,"SOUNDTRAP_SM3M_3,HTI_856044,HTI_856040",2016-08-29T20:50:05Z,2016-09-15T17:26:06Z,120,120,256,16,1,2,WAV,UTC,2016-08-29T20:50:05Z,2016-09-15T17:26:06Z,0.25,128,COMPROMISED,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_013,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,SOUNDTRAP_RECORDING,"SOUNDTRAP_5296,HTI_856097,HTI_856059",2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,360,360,384,16,1,2,WAV,UTC,2021-06-09T18:12:23Z,2021-06-16T22:48:53Z,0.025,384,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_002,
SWFSC,SWFSC_HUM_20160821_PASCAL_002,SOUNDTRAP_RECORDING,"SOUNDTRAP_0773,HTI_856061,HTI_856056",2016-08-20T18:44:06Z,2016-09-01T02:06:05Z,120,600,288,16,1,2,WAV,UTC,2016-08-20T18:44:06Z,2016-09-01T02:06:05Z,0.028,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_002,
SWFSC,SWFSC_HUM_20160901_PASCAL_016,SOUNDTRAP_RECORDING,"SOUNDTRAP_4581,HTI_856054,HTI_856057",2016-09-01T13:22:02Z,2016-09-21T00:04:02Z,120,600,288,16,1,2,WAV,UTC,2016-09-01T13:22:02Z,2016-09-21T00:04:02Z,0.1,144,COMPROMISED,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_016,
SWFSC,SWFSC_HUM_20180725_CCES_004,SM3M_RECORDINGS,"SOUNDTRAP_SM3M_3,HTI_856073,HTI_856040",2018-07-30T00:00:00Z,2018-10-12T23:59:59Z,120,1200,256,16,1,2,WAV,UTC,2018-07-30T00:00:00Z,2018-10-12T23:59:59Z,0.1,256,COMPROMISED,,100,,,gs://swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_004,
SWFSC,SWFSC_HUM_20180805_CCES_007,SOUNDTRAP_RECORDING,"SOUNDTRAP_1208791071,HTI_856049,HTI_856068",2018-08-05T15:27:50Z,2018-09-22T18:09:50Z,120,1200,288,16,1,2,WAV,UTC,2018-08-05T15:27:50Z,2018-09-22T18:09:50Z,0.02,288,GOOD,,150,,,gs://swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_007,
SWFSC,SWFSC_HUM_20180816_CCES_008,SOUNDTRAP_RECORDING,"SOUNDTRAP_1678016538,HTI_856095,HTI_856041",2018-08-16T04:38:04Z,2018-10-01T01:59:55Z,120,1200,288,16,1,2,WAV,UTC,2018-08-16T04:38:04Z,2018-10-01T01:59:55Z,0.03,288,GOOD,,150,,,gs://swfsc-1/2018_CCES/drifting_recorder/audio_wav/CCES_008,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856135,HTI_856147",2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,360,720,384,16,1,2,WAV,UTC,2021-08-22T18:59:59Z,2021-08-29T09:30:30Z,0.05,384,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_001,
SWFSC,SWFSC_HUM_20220118_ADRIFT_012,SOUNDTRAP_RECORDING,"SOUNDTRAP_5992,HTI_856162,HTI_856168",2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,360,360,384,16,1,2,WAV,UTC,2022-01-18T03:42:19Z,2022-01-21T19:39:12Z,0.03,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_012,
SWFSC,SWFSC_HUM_20220425_ADRIFT_017,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856162,HTI_856168",2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T18:59:59Z,2022-04-28T19:22:16Z,0.08,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_017,
SWFSC,SWFSC_HUM_20220425_ADRIFT_018,SOUNDTRAP_RECORDING,"SOUNDTRAP_5989,HTI_856155,HTI_856166",2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,1350,1350,384,16,1,2,WAV,UTC,2022-04-25T19:59:57Z,2022-04-28T20:22:15Z,0.08,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_018,
SWFSC,SWFSC_HUM_20220728_ADRIFT_030,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856161,HTI_856176",2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T11:29:40Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_030,
SWFSC,SWFSC_HUM_20220728_ADRIFT_031,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856155,HTI_856166",2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-07-28T18:59:58Z,2022-08-01T08:52:13Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_031,
SWFSC,SWFSC_HUM_20220913_ADRIFT_032,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856155,HTI_856166",2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T06:59:56Z,2022-09-15T18:14:45Z,0.03,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_032,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856162,HTI_856168",2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,1350,1350,384,16,1,2,WAV,UTC,2022-09-13T04:44:56Z,2022-09-15T17:29:45Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_033,
SWFSC,SWFSC_HUM_20221116_ADRIFT_036,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856155,HTI_856166",2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-11-16T19:14:57Z,2022-11-20T07:37:12Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_036,
SWFSC,SWFSC_HUM_20221116_ADRIFT_037,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856162,HTI_856168",2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,1350,1350,288,16,1,2,WAV,UTC,2022-11-16T18:59:58Z,2022-11-21T10:59:46Z,0.03,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_037,
SWFSC,SWFSC_HUM_20221116_ADRIFT_038,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856161,HTI_856176",2022-11-16T19:14:57Z,2022-11-20T03:29:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-11-16T19:14:57Z,2022-11-20T03:29:42Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_038,
SWFSC,SWFSC_HUM_20221213_ADRIFT_039,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856155,HTI_856166",2022-12-13T21:29:57Z,2022-12-16T20:22:14Z,1350,1350,384,16,1,2,WAV,UTC,2022-12-13T21:29:57Z,2022-12-16T20:22:14Z,1,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_039,
SWFSC,SWFSC_HUM_20221213_ADRIFT_040,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856162,HTI_856168",2022-12-13T21:29:57Z,2022-12-16T21:29:49Z,1350,1350,288,16,1,2,WAV,UTC,2022-12-13T21:29:57Z,2022-12-16T21:29:49Z,0.25,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_040,
SWFSC,SWFSC_HUM_20221213_ADRIFT_041,SOUNDTRAP_RECORDING,"SOUNDTRAP_5987,HTI_856161,HTI_856176",2022-12-13T21:52:27Z,2022-12-16T22:37:14Z,1350,1350,384,16,1,2,WAV,UTC,2022-12-13T21:52:27Z,2022-12-16T22:37:14Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_041,
SWFSC,SWFSC_HUM_20230316_ADRIFT_054,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856155,HTI_856166",2023-03-16T18:29:57Z,2023-03-18T16:59:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T18:29:57Z,2023-03-18T16:59:48Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_054,
SWFSC,SWFSC_HUM_20230316_ADRIFT_055,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856161,HTI_856176",2023-03-16T18:29:57Z,2023-03-18T17:29:52Z,1350,1350,288,16,1,2,WAV,UTC,2023-03-16T18:29:57Z,2023-03-18T17:29:52Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_055,
SWFSC,SWFSC_HUM_20230316_ADRIFT_057,SOUNDTRAP_RECORDING,"SOUNDTRAP_5992,HTI_856162,HTI_856168",2023-03-16T19:14:57Z,2023-03-18T16:59:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-03-16T19:14:57Z,2023-03-18T16:59:48Z,1,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_057,
SWFSC,SWFSC_HUM_20230507_ADRIFT_068,SOUNDTRAP_RECORDING,"SOUNDTRAP_5992,HTI_856155,HTI_856166",2023-05-07T00:29:57Z,2023-05-09T16:14:48Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-07T00:29:57Z,2023-05-09T16:14:48Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_068,
SWFSC,SWFSC_HUM_20230507_ADRIFT_070,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856156,HTI_856167",2023-05-07T00:52:27Z,2023-05-09T17:44:46Z,1350,1350,384,16,1,2,WAV,UTC,2023-05-07T00:52:27Z,2023-05-09T17:44:46Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_070,
SWFSC,SWFSC_HUM_20230507_ADRIFT_071,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856162,HTI_856168",2023-05-07T00:59:58Z,2023-05-09T17:59:47Z,1350,1350,288,16,1,2,WAV,UTC,2023-05-07T00:59:58Z,2023-05-09T17:59:47Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_071,
SWFSC,SWFSC_HUM_20230825_ADRIFT_088,SOUNDTRAP_RECORDING,"SOUNDTRAP_5992,HTI_856155,HTI_856166",2023-08-25T17:29:58Z,2023-08-28T20:23:59Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:29:58Z,2023-08-28T20:23:59Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_088,
SWFSC,SWFSC_HUM_20230825_ADRIFT_089,SOUNDTRAP_RECORDING,"SOUNDTRAP_5990,HTI_856161,HTI_856176",2023-08-25T17:17:58Z,2023-08-26T18:23:58Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:17:58Z,2023-08-26T18:23:58Z,0.05,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_089,
SWFSC,SWFSC_HUM_20230825_ADRIFT_090,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856156,HTI_856167",2023-08-25T17:41:58Z,2023-08-26T21:11:58Z,360,360,384,16,1,2,WAV,UTC,2023-08-25T17:41:58Z,2023-08-26T21:11:58Z,0.05,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_090,
SWFSC,SWFSC_HUM_20230825_ADRIFT_091,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856162,HTI_856168",2023-08-25T18:05:58Z,2023-08-28T21:29:59Z,360,360,288,16,1,2,WAV,UTC,2023-08-25T18:05:58Z,2023-08-28T21:29:59Z,0.05,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_091,
SWFSC,SWFSC_HUM_20231005_ADRIFT_097,SOUNDTRAP_RECORDING,"SOUNDTRAP_5992,HTI_856155,HTI_856166",2023-10-05T23:29:58Z,2023-10-06T23:23:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:29:58Z,2023-10-06T23:23:58Z,0.075,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_097,
SWFSC,SWFSC_HUM_20231005_ADRIFT_098,SOUNDTRAP_RECORDING,"SOUNDTRAP_5990,HTI_856161,HTI_856176",2023-10-05T23:29:58Z,2023-10-06T23:41:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:29:58Z,2023-10-06T23:41:58Z,0.08,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_098,
SWFSC,SWFSC_HUM_20231005_ADRIFT_099,SOUNDTRAP_RECORDING,"SOUNDTRAP_5984,HTI_856156,HTI_856167",2023-10-05T23:41:58Z,2023-10-06T23:53:58Z,360,360,384,16,1,2,WAV,UTC,2023-10-05T23:41:58Z,2023-10-06T23:53:58Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_099,
SWFSC,SWFSC_HUM_20231005_ADRIFT_100,SOUNDTRAP_RECORDING,"SOUNDTRAP_8025,HTI_856162,HTI_856168",2023-10-05T23:53:58Z,2023-10-07T00:23:58Z,360,360,288,16,1,2,WAV,UTC,2023-10-05T23:53:58Z,2023-10-07T00:23:58Z,0.25,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_100,
SWFSC,SWFSC_MBY_20160822_PASCAL_004,SOUNDTRAP_RECORDING,"SOUNDTRAP_2634,HTI_856060,HTI_856058",2016-08-22T00:28:27Z,2016-09-03T19:14:33Z,120,600,288,16,1,2,WAV,UTC,2016-08-22T00:28:27Z,2016-09-03T19:14:33Z,0.07,144,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_004,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SOUNDTRAP_RECORDING_1436,"SOUNDTRAP_1436,HTI_856050,HTI_856065",2016-08-27T00:22:14Z,2016-09-15T13:04:14Z,120,600,288,16,1,2,WAV,UTC,2016-08-27T00:22:14Z,2016-09-15T13:04:14Z,0,288,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_009,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SOUNDTRAP_RECORDING_3689,"SOUNDTRAP_3689,HTI_201883689",2016-08-27T02:14:57Z,2016-09-15T20:12:13Z,120,120,48,16,1,2,WAV,UTC,2016-08-27T02:14:57Z,2016-09-15T20:12:13Z,0,24,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_009,
SWFSC,SWFSC_MBY_20160903_PASCAL_018,SM2BAT_RECORDINGS,"SOUNDTRAP_SM2BAT_4,HTI_856026",2016-09-03T05:32:00Z,2016-09-22T11:50:00Z,120,240,192,16,1,2,WAV,UTC,2016-09-03T05:32:00Z,2016-09-22T11:50:00Z,0,96,GOOD,,100,,,gs://swfsc-1/2016_PASCAL/drifting_recorder/audio_wav/PASCAL_018,
SWFSC,SWFSC_MBY_20220621_ADRIFT_019,SOUNDTRAP_RECORDING,"SOUNDTRAP_6673,HTI_856157,HTI_856169",2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:15:00Z,2022-06-25T22:14:42Z,0.3,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_019,
SWFSC,SWFSC_MBY_20220621_ADRIFT_020,SOUNDTRAP_RECORDING,"SOUNDTRAP_6666,HTI_856156,HTI_856167",2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T16:45:00Z,2022-06-25T17:52:13Z,0.4,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_020,
SWFSC,SWFSC_MBY_20220621_ADRIFT_021,SOUNDTRAP_RECORDING,"SOUNDTRAP_6670,HTI_856164,HTI_856175",2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:07:29Z,2022-06-25T18:37:12Z,0.8,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_021,
SWFSC,SWFSC_MBY_20220621_ADRIFT_022,SOUNDTRAP_RECORDING,"SOUNDTRAP_6667,HTI_856159,HTI_856177",2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T17:37:30Z,2022-06-25T16:52:16Z,1.5,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_022,
SWFSC,SWFSC_MBY_20220621_ADRIFT_023,SOUNDTRAP_RECORDING,"SOUNDTRAP_6665,HTI_856141,HTI_856144",2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T18:52:29Z,2022-06-25T21:29:41Z,0.8,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_023,
SWFSC,SWFSC_MBY_20220621_ADRIFT_024,SOUNDTRAP_RECORDING,"SOUNDTRAP_6664,HTI_856163,HTI_856171",2022-06-21T19:29:59Z,2022-06-25T20:14:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T19:29:59Z,2022-06-25T20:14:42Z,0.065,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_024,
SWFSC,SWFSC_MBY_20220621_ADRIFT_025,SOUNDTRAP_RECORDING,"SOUNDTRAP_6672,HTI_856139,HTI_856148",2022-06-21T19:44:59Z,2022-06-25T17:29:42Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T19:44:59Z,2022-06-25T17:29:42Z,0.01,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_025,
SWFSC,SWFSC_MBY_20220621_ADRIFT_026,SOUNDTRAP_RECORDING,"SOUNDTRAP_6663,HTI_856165,HTI_856173",2022-06-21T20:22:29Z,2022-06-25T20:44:44Z,1350,1350,384,16,1,2,WAV,UTC,2022-06-21T20:22:29Z,2022-06-25T20:44:44Z,20,192,COMPROMISED,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_026,
SWFSC,SWFSC_MBY_20230311_ADRIFT_046,SOUNDTRAP_RECORDING,"SOUNDTRAP_6655,HTI_856158,HTI_856172",2023-03-11T19:00:00Z,2023-03-16T21:30:01Z,360,360,384,16,1,2,WAV,UTC,2023-03-11T19:00:00Z,2023-03-16T21:30:01Z,0.03,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_046,
SWFSC,SWFSC_MBY_20230311_ADRIFT_047,SOUNDTRAP_RECORDING,"SOUNDTRAP_6668,HTI_856117,HTI_856128",2023-03-11T19:30:00Z,2023-03-16T21:12:01Z,360,360,384,16,1,2,WAV,UTC,2023-03-11T19:30:00Z,2023-03-16T21:12:01Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_047,
SWFSC,SWFSC_MBY_20230311_ADRIFT_048,SOUNDTRAP_RECORDING,"SOUNDTRAP_7519,HTI_856157,HTI_856169",2023-03-11T19:54:00Z,2023-03-18T18:12:02Z,360,360,384,16,1,2,WAV,UTC,2023-03-11T19:54:00Z,2023-03-18T18:12:02Z,0.05,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_048,
SWFSC,SWFSC_MBY_20230311_ADRIFT_049,SOUNDTRAP_RECORDING,"SOUNDTRAP_6671,HTI_856141,HTI_856144",2023-03-11T20:35:59Z,2023-03-16T17:42:01Z,360,360,384,16,1,2,WAV,UTC,2023-03-11T20:35:59Z,2023-03-16T17:42:01Z,0,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_049,
SWFSC,SWFSC_MBY_20230311_ADRIFT_050,SOUNDTRAP_RECORDING,"SOUNDTRAP_6664,HTI_856165,HTI_856173",2023-03-11T21:00:00Z,2023-03-16T20:00:01Z,360,360,384,16,1,2,WAV,UTC,2023-03-11T21:00:00Z,2023-03-16T20:00:01Z,0.03,192,GOOD,,100,,,gs://swfsc-1/2021-23_ADRIFT_Rankin/drifting_recorder/audio_wav/ADRIFT_050,
