organization_code,deployment_code,track_code,track_position_datetime,track_position_latitude,track_position_longitude,track_position_speed_knots,track_position_depth_m,track_position_json,track_position_comments
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T17:53:20Z,41.11949,-124.59944,,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T17:58:47Z,41.11952,-124.59941,0.024781434,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T18:19:32Z,41.12166,-124.59857,,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T18:28:47Z,41.12265,-124.59795,0.397265654,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T18:59:28Z,41.12546,-124.59541,0.398327548,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T19:19:32Z,41.12715,-124.59299,0.414387727,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T19:28:09Z,41.12786,-124.59187,0.450067263,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T19:59:45Z,41.12975,-124.58734,0.444539137,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T20:05:13Z,41.12978,-124.58733,0.020321972,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T20:21:04Z,41.13081,-124.58479,0.420149057,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T20:27:23Z,41.13083,-124.58478,0.012154687,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T20:35:13Z,41.1312,-124.5827,0.452174465,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T21:05:37Z,41.13214,-124.57913,0.337608405,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T21:27:23Z,41.13216,-124.57663,0.377273862,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T21:34:37Z,41.13197,-124.57587,0.305921102,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T21:40:09Z,41.13195,-124.57586,0.013875352,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T22:10:09Z,41.13092,-124.57251,0.327279008,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T22:27:43Z,41.13004,-124.57114,0.277403329,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T22:33:23Z,41.13002,-124.57107,0.035853109,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T22:41:36Z,41.12938,-124.57037,0.255040927,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T23:11:53Z,41.12749,-124.56949,0.237587834,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T23:33:23Z,41.12672,-124.56944,0.210819591,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T23:38:22Z,41.12668,-124.56945,0.029333107,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T23:40:47Z,41.12647,-124.56944,0.126821936,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-22T23:45:04Z,41.12647,-124.56947,0.019016716,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T00:15:04Z,41.1257,-124.57033,0.120634138,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T00:38:22Z,41.12651,-124.57117,0.078496688,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T00:48:06Z,41.12714,-124.57127,0.174562147,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T01:18:06Z,41.1295,-124.57204,0.290947055,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T01:41:06Z,41.13095,-124.57222,0.258174229,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T02:24:01Z,41.13398,-124.57201,0.244052145,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T02:41:05Z,41.13565,-124.57144,0.283565725,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T02:51:30Z,41.1357,-124.57138,0.023272293,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T02:54:01Z,41.13686,-124.57124,0.351691303,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T03:21:39Z,41.13982,-124.57027,0.396267151,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T03:27:05Z,41.13983,-124.57024,0.016381011,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T03:51:30Z,41.14252,-124.5682,0.432773636,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T03:57:05Z,41.14331,-124.56758,0.481075878,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T04:26:00Z,41.1461,-124.5652,0.412245061,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T04:51:30Z,41.1484,-124.56314,0.419804617,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T04:56:23Z,41.14886,-124.56271,0.394817293,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T05:34:54Z,41.15226,-124.55931,0.397336912,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T05:54:06Z,41.15418,-124.55739,0.41482172,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T06:03:27Z,41.15499,-124.5565,0.435033614,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T06:34:54Z,41.15784,-124.55322,0.431276758,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T06:54:55Z,41.15956,-124.55122,0.420372442,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T07:01:46Z,41.15956,-124.55121,0.003961752,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T07:06:25Z,41.16027,-124.55025,0.376901531,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T07:34:16Z,41.16214,-124.54741,0.367034436,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T07:41:29Z,41.16218,-124.54728,0.052780532,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T08:01:46Z,41.16394,-124.5434,0.439872289,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T08:11:29Z,41.16428,-124.54256,0.495444744,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T08:41:29Z,41.16617,-124.53801,0.469634556,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T09:03:51Z,41.16692,-124.53542,0.389055641,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T09:08:29Z,41.16695,-124.53536,0.042134328,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T09:12:07Z,41.16716,-124.53442,0.338515904,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T09:40:36Z,41.16811,-124.53156,0.297619006,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T10:08:29Z,41.16914,-124.52892,0.319376171,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T11:15:15Z,41.17079,-124.5255,0.201291716,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T11:18:23Z,41.17782,-124.53237,0.465577311,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T11:20:54Z,41.1708,-124.52551,0.00796586,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T11:50:54Z,41.17209,-124.52602,0.161149055,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T12:18:34Z,41.17387,-124.52676,0.242155975,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T12:23:21Z,41.17388,-124.52679,0.018598961,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T12:53:21Z,41.17688,-124.52791,0.373097927,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T13:18:23Z,41.17924,-124.52902,0.086843865,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T13:26:55Z,41.18004,-124.5294,0.358857506,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T13:56:55Z,41.18416,-124.53197,0.545162622,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T14:18:11Z,41.18629,-124.53171,0.440574667,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T14:24:01Z,41.18631,-124.53178,0.034802725,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T14:28:21Z,41.18779,-124.53194,0.414689502,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T14:59:51Z,41.19255,-124.53215,0.542920384,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T15:24:01Z,41.19614,-124.53229,0.588754613,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T15:32:00Z,41.19731,-124.53204,0.531730039,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T16:02:00Z,41.20212,-124.53084,0.585867636,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T16:25:07Z,41.20583,-124.52971,0.580885344,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T16:31:36Z,41.20585,-124.52963,0.035248712,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T16:36:00Z,41.20723,-124.52924,0.554570874,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T17:06:00Z,41.21217,-124.52727,0.617528549,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T17:31:36Z,41.21654,-124.52534,0.668507457,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T17:33:45Z,41.21696,-124.52521,0.651695548,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T17:39:15Z,41.21696,-124.52513,0.039438997,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T18:09:15Z,41.22293,-124.52213,0.764293104,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T18:34:05Z,41.22696,-124.51964,0.647897741,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T18:37:00Z,41.22749,-124.51927,0.652881202,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T18:38:36Z,41.22698,-124.5196,0.028796904,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T19:08:43Z,41.23245,-124.51567,0.640334643,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T19:15:30Z,41.2359,-124.5123,2.269155569,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T19:38:36Z,41.23702,-124.5123,0.685440851,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T19:44:07Z,41.23786,-124.51161,0.254481682,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T20:15:30Z,41.2422,-124.50826,0.574723662,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T20:41:53Z,41.24521,-124.50578,0.542173701,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T20:46:06Z,41.24524,-124.50571,0.051739933,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T20:46:57Z,41.24562,-124.50531,0.465953427,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T21:18:27Z,41.24878,-124.50331,0.399218332,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T21:46:06Z,41.25121,-124.50168,0.400991982,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T21:51:22Z,41.25145,-124.50142,0.330230878,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T22:21:22Z,41.25368,-124.49945,0.320805039,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T22:48:29Z,41.25521,-124.49817,0.276156426,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T22:49:04Z,41.25526,-124.49817,0.240069612,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T22:52:34Z,41.25521,-124.49812,0.033181847,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T23:20:50Z,41.25699,-124.49733,0.208273459,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-23T23:52:34Z,41.25864,-124.49675,0.214401919,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T00:26:02Z,41.26053,-124.49544,0.210194376,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T00:52:37Z,41.26187,-124.49492,0.210060454,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T00:56:02Z,41.26199,-124.49475,0.185537191,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T01:02:31Z,41.26716,-124.4939,1.938978874,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T01:28:59Z,41.26432,-124.49391,0.263151954,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T02:34:09Z,41.26874,-124.49191,0.25736066,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T03:02:31Z,41.27038,-124.4921,0.104575609,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T03:06:49Z,41.27059,-124.49175,0.203795335,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T03:36:49Z,41.27295,-124.49158,0.282902006,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T04:02:51Z,41.27529,-124.49138,0.294015813,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T04:09:30Z,41.27532,-124.49135,0.020292461,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T04:39:40Z,41.27905,-124.49115,0.34901411,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T05:09:30Z,41.28244,-124.49101,0.426398596,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T05:11:02Z,41.28249,-124.49101,0.39400361,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T05:45:53Z,41.29052,-124.48929,0.83813549,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T06:11:21Z,41.28982,-124.49001,0.430704306,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T06:15:31Z,41.28984,-124.48994,0.048656722,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T06:45:53Z,41.29395,-124.4892,0.205321452,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T07:15:31Z,41.29778,-124.48831,0.480861266,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T07:17:26Z,41.29794,-124.48825,0.461393285,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T07:49:01Z,41.30207,-124.48708,0.480164883,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T08:16:01Z,41.30561,-124.48657,0.471224118,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T08:20:33Z,41.30611,-124.48651,0.462661045,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T08:22:36Z,41.30562,-124.4866,0.013491037,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T08:52:10Z,41.31025,-124.48636,0.470385484,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T09:22:36Z,41.31395,-124.48686,0.498679768,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T09:23:37Z,41.31409,-124.48688,0.440727848,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T09:52:37Z,41.31795,-124.48814,0.492228262,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T10:22:37Z,41.32181,-124.48917,0.471290862,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T10:26:23Z,41.32238,-124.48932,0.485950985,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T10:54:20Z,41.32619,-124.48946,0.496518795,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T11:28:34Z,41.33102,-124.48935,0.498942239,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T12:04:16Z,41.33907,-124.4902,0.661984717,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T12:39:34Z,41.35041,-124.48686,0.985267175,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T13:04:16Z,41.34345,-124.49046,0.262402012,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T13:35:40Z,41.34777,-124.48984,0.496923883,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T14:07:11Z,41.35296,-124.48878,0.598303025,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T14:38:34Z,41.35801,-124.48773,0.584882589,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T14:39:34Z,41.35818,-124.48772,0.233322152,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T15:08:07Z,41.36331,-124.48668,0.651200473,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T15:37:46Z,41.36853,-124.48505,0.649462104,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T15:38:52Z,41.36871,-124.48494,0.650145285,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T15:42:59Z,41.36857,-124.48499,0.04154776,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T15:45:00Z,41.36873,-124.48488,0.028938419,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T16:12:59Z,41.37492,-124.4825,0.792555752,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T16:45:00Z,41.381,-124.48016,0.764561819,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T16:45:04Z,41.38098,-124.4801,0.707810245,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T17:16:27Z,41.38726,-124.47838,0.733706244,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T17:48:23Z,41.39344,-124.47614,0.725359854,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T18:19:17Z,41.39902,-124.47357,0.703253016,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T18:51:51Z,41.40425,-124.47065,0.625574674,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T18:52:01Z,41.40446,-124.47064,0.664350525,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T19:21:51Z,41.4085,-124.46739,0.58746372,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T19:54:53Z,41.41211,-124.46365,0.497686387,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T19:55:46Z,41.41246,-124.46347,0.543624492,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T20:24:53Z,41.41499,-124.46022,0.463002771,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T20:55:24Z,41.41702,-124.45715,0.361960744,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T20:58:54Z,41.41719,-124.45679,0.392673984,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T21:24:08Z,41.41846,-124.45476,0.287996588,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T21:30:37Z,41.41849,-124.45473,0.020797941,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T22:00:37Z,41.41969,-124.45198,0.28640531,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T22:02:07Z,41.41972,-124.45181,0.256900824,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T22:30:37Z,41.41999,-124.45001,0.181095425,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T22:58:36Z,41.4198,-124.44849,0.148834222,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T23:03:58Z,41.41975,-124.44827,0.154718978,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T23:04:55Z,41.41979,-124.44847,0.010274513,100,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,DRIFTING-BUOY_TRACK,2021-08-24T23:08:28Z,41.41971,-124.44823,0.039952316,100,,
