"UTC","end","species","call","DriftName"
"2021-08-22 19:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-23 01:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-23 03:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-23 19:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-23 20:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-23 23:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-24",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-24 10:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-24 15:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-08-26 12:00:00",NA,"FIWH",NA,"ADRIFT_001"
"2021-06-10 07:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-11",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-13 23:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-14 04:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-14 05:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-15 04:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-15 07:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-15 21:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-06-15 22:00:00",NA,"FIWH",NA,"ADRIFT_002"
"2021-07-27 11:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-27 12:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-27 13:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-27 17:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 15:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 16:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 17:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 18:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 19:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 20:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-28 21:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-29 05:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-29 18:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-31 09:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-07-31 17:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-08-01 08:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-08-01 09:00:00",NA,"FIWH",NA,"ADRIFT_003"
"2021-06-11 13:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-11 19:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-11 19:20:01.955",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:20:27.235",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:33:11.715",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:33:30.915",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:34:12.195",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:45:00.195",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:45:32.195",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:45:49.155",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:45:59.715",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:46:10.275",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:46:47.715",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:49:12.355",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:49:29.955",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:55:54.275",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:56:04.835",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:56:15.715",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:56:30.115",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 19:59:50.115",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-11 20:00:23.395",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:00:36.835",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:00:50.595",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:01:00.835",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:11:17.795",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:11:33.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:12:53.795",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:13:07.235",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:13:20.035",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:13:35.395",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:19:40.515",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:19:57.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:20:48.995",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:21:05.955",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 20:21:27.075",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:08:26.275",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:12:47.395",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:12:56.355",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:13:09.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:45:20.355",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:45:31.555",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:45:49.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:46:02.275",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 21:46:44.195",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:32:37.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:36:47.075",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:43:44.995",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:43:52.675",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:44:27.555",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:44:41.315",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:44:50.915",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:45:09.475",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:45:37.955",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:45:53.635",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:46:07.715",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:46:24.675",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:57:15.875",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:57:38.595",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:57:59.395",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 22:58:19.235",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:00:32.355",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:08:24.995",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:10:17.635",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:10:25.955",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:10:45.795",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:10:48.035",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-11 23:12:48.355",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-12 00:34:18.275",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-12 00:34:29.155",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-12 00:35:28.675",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-12 00:46:24.035",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-12 00:46:52.515",NA,"FIWH","Pulses","ADRIFT_005"
"2021-06-13 16:11:22.595",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:23:57.795",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:24:19.555",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:45:08.515",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:45:21.635",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:45:34.435",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:45:43.075",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:48:04.195",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:48:16.355",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:49:07.875",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:49:17.795",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:49:30.275",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:58:02.275",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:58:24.355",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:58:40.995",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:58:52.835",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:59:21.635",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 16:59:43.075",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:00:30.755",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:00:48.675",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:00:53.795",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:01:11.075",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:01:23.555",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:07:58.435",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:08:06.755",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:08:15.075",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:08:29.155",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:09:07.875",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:09:34.755",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:09:53.955",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:10:24.675",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:11:04.035",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:34:38.115",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:34:46.435",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:34:55.395",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:46:31.395",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:46:38.755",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:46:49.635",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:59:20.675",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:59:28.035",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:59:44.035",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 17:59:53.635",NA,"FIWH","DS","ADRIFT_005"
"2021-06-13 18:00:09.315",NA,"FIWH","DS","ADRIFT_005"
"2021-06-14 07:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-14 16:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-17 09:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-17 13:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 03:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 04:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 06:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 09:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 10:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-18 18:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-19 01:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-20 11:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-20 20:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-20 22:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-21 01:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-21 10:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-21 11:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2021-06-21 21:00:00",NA,"FIWH",NA,"ADRIFT_005"
"2022-01-18 06:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-18 09:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-18 11:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-18 12:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-18 15:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-19 01:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-19 05:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-19 06:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-19 15:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-19 20:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-01-21 03:00:00",NA,"FIWH",NA,"ADRIFT_012"
"2022-04-24 08:00:00",NA,"FIWH",NA,"ADRIFT_013"
"2022-04-24 09:00:00",NA,"FIWH",NA,"ADRIFT_013"
"2022-04-24 10:00:00",NA,"FIWH",NA,"ADRIFT_013"
"2022-04-24 15:00:00",NA,"FIWH",NA,"ADRIFT_013"
"2022-04-27 15:00:00",NA,"FIWH",NA,"ADRIFT_017"
"2022-04-27 10:00:00",NA,"FIWH",NA,"ADRIFT_018"
"2022-06-25 16:00:00",NA,"FIWH",NA,"ADRIFT_024"
"2022-06-22 12:19:16.275",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:27:23.955",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:28:37.555",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:29:03.795",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:29:45.395",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:31:15.955",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:34:16.755",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:37:30.675",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:45:33.875",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:48:59.955",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 12:52:38.195",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 13:04:52.595",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 13:09:39.635",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 13:09:42.515",NA,"FIWH","DS","ADRIFT_025"
"2022-06-22 18:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-24 05:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-24 11:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-24 15:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-24 17:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-24 22:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-25 04:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-25 16:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-06-25 17:00:00",NA,"FIWH",NA,"ADRIFT_025"
"2022-07-26 20:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 17:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 17:00:51.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 17:02:07.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 17:19:23.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 17:22:07.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 17:23:41.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 18:16:34.555",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:16:49.275",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:17:11.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:19:03.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:19:11.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:20:08.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:28:23.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:28:34.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:28:46.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:29:14.875",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:29:27.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:29:39.835",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:33:57.115",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:44:49.915",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:45:07.835",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:46:59.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:48:23.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:49:56.155",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:50:23.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:50:35.835",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:51:01.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:51:34.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:51:53.915",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:52:51.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:53:06.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:53:30.875",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:57:33.115",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:59:20.635",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 18:59:55.195",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 19:00:16.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:00:34.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:01:49.115",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:02:33.275",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:03:08.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:05:02.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:05:55.195",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:10:09.275",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:10:53.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:11:26.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:12:55.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:13:37.275",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:14:11.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:14:44.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:15:41.435",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:17:16.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:17:32.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:17:50.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:20:00.635",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:20:17.915",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:21:11.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:21:40.155",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:22:08.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:23:05.595",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:24:00.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:24:23.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:24:40.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:24:56.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:27:33.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:27:35.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:27:58.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:28:15.995",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:31:34.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:31:47.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:32:35.835",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:32:58.555",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:33:23.835",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:33:49.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:34:07.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:34:48.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:41:21.915",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:45:18.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:45:26.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:46:08.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:46:13.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:47:10.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:48:16.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:48:21.435",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:49:00.155",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:49:50.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:50:05.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:50:41.595",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:50:52.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:51:43.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:51:46.555",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:52:29.755",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 19:52:44.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 21:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 22:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 22:20:56.635",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:24:40.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:24:44.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:25:14.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:28:54.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:29:04.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:38:54.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:39:36.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:40:04.155",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:40:16.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:40:24.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:40:55.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:41:20.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:41:45.275",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:42:28.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:58:46.075",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 22:59:30.875",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-27 23:00:23.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:03:28.315",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:04:11.515",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:04:24.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:04:44.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:05:06.555",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:05:27.675",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:08:26.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:08:52.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:09:14.555",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:09:38.235",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:09:59.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:10:46.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:11:08.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:11:28.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:11:50.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:12:10.875",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:12:32.955",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:12:41.595",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:13:00.795",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:13:19.995",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:13:26.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-27 23:13:40.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-28 04:00:00",NA,"FIWH",NA,"ADRIFT_027"
"2022-07-28 04:33:21.595",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:33:35.355",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:33:42.395",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:33:50.715",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:34:01.595",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:34:23.035",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:34:28.475",NA,"FIWH","Pulses","ADRIFT_027"
"2022-07-28 04:34:31.355",NA,"FIWH","Pulses","ADRIFT_027"
