"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
50529,36.04308,-122.03317,2022-04-23 20:16:05,"AG",NA,NA,FALSE,NA,"ADRIFT_013","MOB",25.9595875395928,1360
50530,36.0472,-122.0307,2022-04-23 21:14:28,"AG",NA,NA,TRUE,0.281590401527339,"ADRIFT_013","MOB",125.891744560389,1360
50531,36.04452,-122.02614,2022-04-23 22:15:23,"AG",NA,NA,TRUE,0.269224094005133,"ADRIFT_013","MOB",132.52847961959,1360
50532,36.04119,-122.02167,2022-04-23 23:16:37,"AG",NA,NA,TRUE,0.288630870957318,"ADRIFT_013","MOB",126.600456233432,1288
50533,36.03745,-122.01547,2022-04-24 00:14:26,"AG",NA,NA,TRUE,0.389225298680673,"ADRIFT_013","MOB",127.507888462242,1288
50534,36.03341,-122.00899,2022-04-24 01:15:04,"AG",NA,NA,TRUE,0.392592179480292,"ADRIFT_013","MOB",122.820310153947,1288
50535,36.02903,-122.00063,2022-04-24 02:12:32,"AG",NA,NA,TRUE,0.504475736698174,"ADRIFT_013","MOB",136.495674710491,1261
50536,36.02184,-121.99223,2022-04-24 03:13:54,"AG",NA,NA,TRUE,0.579511895163167,"ADRIFT_013","MOB",147.431670053974,1248
50537,36.01258,-121.98495,2022-04-24 04:14:05,"AG",NA,NA,TRUE,0.654997816145085,"ADRIFT_013","MOB",155.691845462438,1229
50538,36.00211,-121.97913,2022-04-24 05:12:59,"AG",NA,NA,TRUE,0.699771751504441,"ADRIFT_013","MOB",165.493334744721,1243
50539,35.99052,-121.97544,2022-04-24 06:12:59,"AG",NA,NA,TRUE,0.715837235706223,"ADRIFT_013","MOB",176.70173736879,1299
50540,35.97966,-121.97467,2022-04-24 07:12:59,"AG",NA,NA,TRUE,0.65044471467509,"ADRIFT_013","MOB",182.932864756343,1375
50541,35.97014,-121.97527,2022-04-24 08:13:30,"AG",NA,NA,TRUE,0.565122111633591,"ADRIFT_013","MOB",191.184774582264,1368
50542,35.9613,-121.97742,2022-04-24 09:13:30,"AG",NA,NA,TRUE,0.538813674046768,"ADRIFT_013","MOB",196.90922886944,1368
50543,35.95234,-121.98077,2022-04-24 10:10:45,"AG",NA,NA,TRUE,0.586859397712343,"ADRIFT_013","MOB",200.237222770621,1334
50544,35.94312,-121.98495,2022-04-24 11:14:05,"AG",NA,NA,TRUE,0.556643619759174,"ADRIFT_013","MOB",189.595157712109,1334
