"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
4055864947,44.60375,-124.75381,2023-03-16 19:51:54,"SO-533","319483",NA,TRUE,NA,"ADRIFT_042","ORE",215.665681866739,328
4055938778,44.60153,-124.75604,2023-03-16 20:32:38,"SO-533","319483",NA,TRUE,0.241029198567344,"ADRIFT_042","ORE",213.479065066637,328
4056002005,44.60005,-124.75741,2023-03-16 21:07:41,"SO-533","319483",NA,TRUE,0.181893825627453,"ADRIFT_042","ORE",208.616802702476,328
4056041771,44.59895,-124.75825,2023-03-16 21:34:44,"SO-533","319483",NA,TRUE,0.166443071463288,"ADRIFT_042","ORE",198.338390918397,328
4056131135,44.59798,-124.7587,2023-03-16 22:03:24,"SO-533","319483",NA,TRUE,0.128081876692237,"ADRIFT_042","ORE",183.850659765303,333
4056209560,44.5966,-124.75883,2023-03-16 22:44:44,"SO-533","319483",NA,TRUE,0.120231469819581,"ADRIFT_042","ORE",186.02542409477,333
4056314405,44.59572,-124.75896,2023-03-16 23:22:43,"SO-533","319483",NA,TRUE,0.0837053873656547,"ADRIFT_042","ORE",229.188014304152,333
4056369388,44.59514,-124.7599,2023-03-17 00:04:34,"SO-533","319483",NA,TRUE,0.0761885005589126,"ADRIFT_042","ORE",246.377950729725,333
4056404836,44.59479,-124.76102,2023-03-17 00:37:05,"SO-533","319483",NA,TRUE,0.0965143501841744,"ADRIFT_042","ORE",247.945887520942,333
4056445330,44.59468,-124.7614,2023-03-17 01:15:43,"SO-533","319483",NA,TRUE,0.0272456118872011,"ADRIFT_042","ORE",138.230093445281,333
4056488712,44.59456,-124.76125,2023-03-17 01:58:06,"SO-533","319483",NA,TRUE,0.0136397388626118,"ADRIFT_042","ORE",250.71606135024,333
4056526558,44.5945,-124.76149,2023-03-17 02:34:46,"SO-533","319483",NA,TRUE,0.0178030001024221,"ADRIFT_042","ORE",256.870281084528,333
4056564086,44.59449,-124.76155,2023-03-17 03:09:47,"SO-533","319483",NA,TRUE,0.00451707366413487,"ADRIFT_042","ORE",220.016052311673,333
4056614303,44.59409,-124.76202,2023-03-17 03:52:47,"SO-533","319483",NA,TRUE,0.0436411717888736,"ADRIFT_042","ORE",251.39079892056,333
4056680762,44.59377,-124.76335,2023-03-17 04:32:05,"SO-533","319483",NA,TRUE,0.0916773780715006,"ADRIFT_042","ORE",262.033539196576,333
