"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite"
3508113178,28.93802,-116.35304,2018-11-10 00:43:18,"C","0-2572479","UNLIMITED-TRACK",TRUE,0.280919695522006,"CCES_022","BCN"
3508113179,28.93814,-116.35294,2018-11-10 00:45:53,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.241187249498853,"CCES_022","BCN"
3508113180,28.9404,-116.3509,2018-11-10 01:13:27,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.375151649339891,"CCES_022","BCN"
3508113181,28.94237,-116.34901,2018-11-10 01:43:27,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.307926450185341,"CCES_022","BCN"
3508113182,28.94476,-116.34647,2018-11-10 02:13:17,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.393001804599204,"CCES_022","BCN"
3508113183,28.9475,-116.34326,2018-11-10 02:46:22,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.426185532820169,"CCES_022","BCN"
3508113184,28.94979,-116.34026,2018-11-10 03:15:30,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.429773205192859,"CCES_022","BCN"
3508113185,28.95213,-116.33713,2018-11-10 03:42:23,"C","0-2572479","UNLIMITED-TRACK",TRUE,0.397681420385929,"CCES_022","BCN"
3508113186,28.95235,-116.33675,2018-11-10 03:46:50,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.458695523142529,"CCES_022","BCN"
3508113187,28.95436,-116.3339,2018-11-10 04:12:04,"C","0-2572479","UNLIMITED-TRACK",TRUE,0.436025622058811,"CCES_022","BCN"
3508113188,28.95469,-116.33319,2018-11-10 04:16:46,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.467979669448126,"CCES_022","BCN"
3508113189,28.95642,-116.33038,2018-11-10 04:42:04,"C","0-2572479","UNLIMITED-TRACK",TRUE,0.444208888325951,"CCES_022","BCN"
3508113190,28.9567,-116.3298,2018-11-10 04:46:36,"D","0-2573433","UNLIMITED-TRACK",TRUE,0.431935869617065,"CCES_022","BCN"
3598222760,28.95842,-116.32688,2018-11-10 05:15:00,"D","0-2573433",NA,TRUE,0.390026191252741,"CCES_022","BCN"
3598222772,28.96032,-116.32335,2018-11-10 05:46:00,"D","0-2573433",NA,TRUE,0.420770847796674,"CCES_022","BCN"
3598222783,28.96164,-116.32027,2018-11-10 06:15:00,"D","0-2573433",NA,TRUE,0.372362626440368,"CCES_022","BCN"
3598222794,28.96279,-116.31743,2018-11-10 06:44:00,"D","0-2573433",NA,TRUE,0.339791221112948,"CCES_022","BCN"
3598222806,28.96381,-116.31498,2018-11-10 07:10:00,"C","0-2572479",NA,TRUE,0.373761190265192,"CCES_022","BCN"
3598222807,28.964,-116.31452,2018-11-10 07:12:00,"D","0-2573433",NA,TRUE,0.362310656418107,"CCES_022","BCN"
3598222818,28.96493,-116.31206,2018-11-10 07:40:00,"C","0-2572479",NA,TRUE,0.334662835770703,"CCES_022","BCN"
3598222819,28.96494,-116.31206,2018-11-10 07:42:00,"D","0-2573433",NA,TRUE,0.281771932416158,"CCES_022","BCN"
3598222829,28.96553,-116.30957,2018-11-10 08:10:00,"C","0-2572479",NA,TRUE,0.271222613106232,"CCES_022","BCN"
3598222830,28.96558,-116.30946,2018-11-10 08:12:00,"D","0-2573433",NA,TRUE,0.283634489866639,"CCES_022","BCN"
3598222840,28.96605,-116.30766,2018-11-10 08:37:00,"C","0-2572479",NA,TRUE,0.233382815610785,"CCES_022","BCN"
3598222842,28.96684,-116.30762,2018-11-10 08:45:00,"D","0-2573433",NA,TRUE,0.22271332382884,"CCES_022","BCN"
3598222851,28.96637,-116.30533,2018-11-10 09:13:00,"D","0-2573433",NA,TRUE,0.264677125979372,"CCES_022","BCN"
3598222861,28.96653,-116.30376,2018-11-10 09:41:00,"C","0-2572479",NA,TRUE,0.193919027115414,"CCES_022","BCN"
3598222862,28.96645,-116.30392,2018-11-10 09:44:00,"D","0-2573433",NA,TRUE,0.143642386551215,"CCES_022","BCN"
3598222872,28.96662,-116.30298,2018-11-10 10:14:00,"D","0-2573433",NA,TRUE,0.100814703575013,"CCES_022","BCN"
3598222882,28.96682,-116.30241,2018-11-10 10:41:00,"D","0-2573433",NA,TRUE,0.0716326145586478,"CCES_022","BCN"
3598222892,28.96735,-116.30159,2018-11-10 11:11:00,"D","0-2573433",NA,TRUE,0.106905229479931,"CCES_022","BCN"
3598222901,28.9682,-116.30032,2018-11-10 11:40:00,"C","0-2572479",NA,TRUE,0.104062256071977,"CCES_022","BCN"
3598222902,28.96845,-116.30011,2018-11-10 11:44:00,"D","0-2573433",NA,TRUE,0.185058482814742,"CCES_022","BCN"
3598222912,28.9693,-116.299,2018-11-10 12:08:00,"C","0-2572479",NA,TRUE,0.204679959716882,"CCES_022","BCN"
3598222913,28.96952,-116.29865,2018-11-10 12:14:00,"D","0-2573433",NA,TRUE,0.199649966134603,"CCES_022","BCN"
3598222923,28.97044,-116.29721,2018-11-10 12:41:00,"D","0-2573433",NA,TRUE,0.207751424468707,"CCES_022","BCN"
3598222934,28.97165,-116.29558,2018-11-10 13:14:00,"D","0-2573433",NA,TRUE,0.203706689648226,"CCES_022","BCN"
3598222941,28.97257,-116.29436,2018-11-10 13:36:00,"C","0-2572479",NA,TRUE,0.212941351909039,"CCES_022","BCN"
3598222942,28.97287,-116.29399,2018-11-10 13:42:00,"D","0-2573433",NA,TRUE,0.237498492852763,"CCES_022","BCN"
3598222951,28.9742,-116.29247,2018-11-10 14:08:00,"C","0-2572479",NA,TRUE,0.260700643327255,"CCES_022","BCN"
3598222952,28.97434,-116.29234,2018-11-10 14:10:00,"D","0-2573433",NA,TRUE,0.26435469795459,"CCES_022","BCN"
3598222960,28.97585,-116.29077,2018-11-10 14:35:00,"C","0-2572479",NA,TRUE,0.295516836926976,"CCES_022","BCN"
3598222963,28.97641,-116.29022,2018-11-10 14:44:00,"D","0-2573433",NA,TRUE,0.293619475722439,"CCES_022","BCN"
3598222971,28.97803,-116.28853,2018-11-10 15:09:00,"C","0-2572479",NA,TRUE,0.309676248298356,"CCES_022","BCN"
3598222973,28.97812,-116.28844,2018-11-10 15:10:00,"D","0-2573433",NA,TRUE,0.319522930113127,"CCES_022","BCN"
3598222982,28.98013,-116.28633,2018-11-10 15:40:00,"D","0-2573433",NA,TRUE,0.32675923365704,"CCES_022","BCN"
3598222992,28.98197,-116.28433,2018-11-10 16:08:00,"C","0-2572479",NA,TRUE,0.32801073165704,"CCES_022","BCN"
3598222995,28.98237,-116.28391,2018-11-10 16:13:00,"D","0-2573433",NA,TRUE,0.33551667928788,"CCES_022","BCN"
3598223001,28.98372,-116.28241,2018-11-10 16:35:00,"C","0-2572479",NA,TRUE,0.322740205274523,"CCES_022","BCN"
3598223003,28.98406,-116.28156,2018-11-10 16:40:00,"D","0-2573433",NA,TRUE,0.354305673929634,"CCES_022","BCN"
3598223014,28.98554,-116.2804,2018-11-10 17:08:00,"C","0-2572479",NA,TRUE,0.275496901807597,"CCES_022","BCN"
3598223016,28.98543,-116.27986,2018-11-10 17:10:00,"D","0-2573433",NA,TRUE,0.242208824567678,"CCES_022","BCN"
3598223027,28.98697,-116.27846,2018-11-10 17:42:00,"D","0-2573433",NA,TRUE,0.220788895627911,"CCES_022","BCN"
3598223038,28.98826,-116.27692,2018-11-10 18:12:00,"D","0-2573433",NA,TRUE,0.223401309532146,"CCES_022","BCN"
3598223048,28.98923,-116.27582,2018-11-10 18:38:00,"C","0-2572479",NA,TRUE,0.21748473938524,"CCES_022","BCN"
3598223050,28.98937,-116.2757,2018-11-10 18:42:00,"D","0-2573433",NA,TRUE,0.18439194551839,"CCES_022","BCN"
3598223060,28.99015,-116.27462,2018-11-10 19:07:00,"C","0-2572479",NA,TRUE,0.172985728989767,"CCES_022","BCN"
3598223062,28.99037,-116.27438,2018-11-10 19:12:00,"D","0-2573433",NA,TRUE,0.183002396962297,"CCES_022","BCN"
3598223071,28.99121,-116.27339,2018-11-10 19:34:00,"C","0-2572479",NA,TRUE,0.200990727197575,"CCES_022","BCN"
3598223074,28.99141,-116.27316,2018-11-10 19:39:00,"D","0-2573433",NA,TRUE,0.19830187680065,"CCES_022","BCN"
3598223084,28.99259,-116.2717,2018-11-10 20:07:00,"C","0-2572479",NA,TRUE,0.220216406625245,"CCES_022","BCN"
3598223085,28.99271,-116.27158,2018-11-10 20:09:00,"D","0-2573433",NA,TRUE,0.227271016778847,"CCES_022","BCN"
3598223096,28.9942,-116.26985,2018-11-10 20:38:00,"C","0-2572479",NA,TRUE,0.264565748674928,"CCES_022","BCN"
3598223098,28.99435,-116.26962,2018-11-10 20:41:00,"D","0-2573433",NA,TRUE,0.26641012474958,"CCES_022","BCN"
3598223107,28.99562,-116.26836,2018-11-10 21:07:00,"C","0-2572479",NA,TRUE,0.238740970073169,"CCES_022","BCN"
3598223108,28.99578,-116.2681,2018-11-10 21:09:00,"D","0-2573433",NA,TRUE,0.250502120636524,"CCES_022","BCN"
3598223119,28.99708,-116.26656,2018-11-10 21:37:00,"C","0-2572479",NA,TRUE,0.257202085587948,"CCES_022","BCN"
3598223121,28.9972,-116.26642,2018-11-10 21:39:00,"D","0-2573433",NA,TRUE,0.244750999847809,"CCES_022","BCN"
3598223131,28.99857,-116.26465,2018-11-10 22:07:00,"C","0-2572479",NA,TRUE,0.268171175381168,"CCES_022","BCN"
3598223133,28.99872,-116.26445,2018-11-10 22:10:00,"D","0-2573433",NA,TRUE,0.266387233102362,"CCES_022","BCN"
3598223143,28.99999,-116.26248,2018-11-10 22:36:00,"C","0-2572479",NA,TRUE,0.293886491649667,"CCES_022","BCN"
3598223144,29.00013,-116.26228,2018-11-10 22:38:00,"D","0-2573433",NA,TRUE,0.30361969074906,"CCES_022","BCN"
3598223156,29.00146,-116.25966,2018-11-10 23:06:00,"C","0-2572479",NA,TRUE,0.344294703805906,"CCES_022","BCN"
3598223158,29.00164,-116.25934,2018-11-10 23:09:00,"D","0-2573433",NA,TRUE,0.3460437664978,"CCES_022","BCN"
3598223168,29.0029,-116.25655,2018-11-10 23:38:00,"D","0-2573433",NA,TRUE,0.34075069809956,"CCES_022","BCN"
3598223180,29.0042,-116.25331,2018-11-11 00:11:00,"D","0-2573433",NA,TRUE,0.340008140230357,"CCES_022","BCN"
3598223189,29.00492,-116.25073,2018-11-11 00:34:00,"C","0-2572479",NA,TRUE,0.34937096349802,"CCES_022","BCN"
3598223190,29.005,-116.25031,2018-11-11 00:38:00,"D","0-2573433",NA,TRUE,0.365793509503127,"CCES_022","BCN"
3598223201,29.00585,-116.24707,2018-11-11 01:04:00,"C","0-2572479",NA,TRUE,0.400077943459011,"CCES_022","BCN"
3598223202,29.00578,-116.2468,2018-11-11 01:08:00,"D","0-2573433",NA,TRUE,0.380186830885849,"CCES_022","BCN"
3598223213,29.0063,-116.24387,2018-11-11 01:35:00,"C","0-2572479",NA,TRUE,0.32933105269984,"CCES_022","BCN"
3598223215,29.0064,-116.24332,2018-11-11 01:40:00,"D","0-2573433",NA,TRUE,0.34956471300935,"CCES_022","BCN"
3598223225,29.0071,-116.24016,2018-11-11 02:06:00,"C","0-2572479",NA,TRUE,0.388199493771119,"CCES_022","BCN"
3598223226,29.0071,-116.23994,2018-11-11 02:07:00,"D","0-2573433",NA,TRUE,0.405170020769353,"CCES_022","BCN"
3598223237,29.00776,-116.23677,2018-11-11 02:34:00,"C","0-2572479",NA,TRUE,0.39065354004797,"CCES_022","BCN"
3598223238,29.0077,-116.23642,2018-11-11 02:37:00,"D","0-2573433",NA,TRUE,0.37652005179052,"CCES_022","BCN"
3598223248,29.00839,-116.23248,2018-11-11 03:11:00,"D","0-2573433",NA,TRUE,0.372235906237453,"CCES_022","BCN"
3598223257,29.009,-116.22929,2018-11-11 03:40:00,"D","0-2573433",NA,TRUE,0.354632860466234,"CCES_022","BCN"
3598223267,29.00974,-116.22659,2018-11-11 04:05:00,"C","0-2572479",NA,TRUE,0.360936902030642,"CCES_022","BCN"
3598223268,29.0098,-116.22638,2018-11-11 04:07:00,"D","0-2573433",NA,TRUE,0.355742507777973,"CCES_022","BCN"
3598223280,29.01074,-116.22295,2018-11-11 04:37:00,"D","0-2573433",NA,TRUE,0.377272353653469,"CCES_022","BCN"
3598223291,29.01156,-116.2202,2018-11-11 05:07:00,"D","0-2573433",NA,TRUE,0.304928666605916,"CCES_022","BCN"
3598223299,29.01226,-116.21795,2018-11-11 05:31:00,"C","0-2572479",NA,TRUE,0.333450970661324,"CCES_022","BCN"
3598223303,29.0124,-116.21756,2018-11-11 05:37:00,"D","0-2573433",NA,TRUE,0.294816092636926,"CCES_022","BCN"
3598223312,29.01316,-116.21512,2018-11-11 06:01:00,"C","0-2572479",NA,TRUE,0.316013480212309,"CCES_022","BCN"
3598223315,29.01332,-116.2149,2018-11-11 06:08:00,"D","0-2573433",NA,TRUE,0.290472825654541,"CCES_022","BCN"
3598223324,29.01393,-116.21315,2018-11-11 06:31:00,"C","0-2572479",NA,TRUE,0.226386003779328,"CCES_022","BCN"
3598223325,29.01408,-116.21271,2018-11-11 06:36:00,"D","0-2573433",NA,TRUE,0.26488987696953,"CCES_022","BCN"
3598223336,29.0147,-116.21068,2018-11-11 07:09:00,"D","0-2573433",NA,TRUE,0.205142175719429,"CCES_022","BCN"
3598223346,29.01547,-116.20905,2018-11-11 07:36:00,"D","0-2573433",NA,TRUE,0.215893726503037,"CCES_022","BCN"
3598223357,29.01625,-116.20709,2018-11-11 08:02:00,"C","0-2572479",NA,TRUE,0.228806671451814,"CCES_022","BCN"
3598223358,29.01636,-116.20674,2018-11-11 08:06:00,"D","0-2573433",NA,TRUE,0.264830593555741,"CCES_022","BCN"
3598223369,29.01681,-116.20476,2018-11-11 08:33:00,"C","0-2572479",NA,TRUE,0.245450995682493,"CCES_022","BCN"
3598223371,29.01689,-116.20415,2018-11-11 08:38:00,"D","0-2573433",NA,TRUE,0.261772719030969,"CCES_022","BCN"
3598223381,29.01728,-116.20193,2018-11-11 09:03:00,"C","0-2572479",NA,TRUE,0.302408286464621,"CCES_022","BCN"
3598223382,29.01731,-116.20193,2018-11-11 09:06:00,"D","0-2573433",NA,TRUE,0.255470063057658,"CCES_022","BCN"
3598223394,29.01771,-116.19952,2018-11-11 09:38:00,"D","0-2573433",NA,TRUE,0.241426225831801,"CCES_022","BCN"
3598223404,29.01825,-116.19737,2018-11-11 10:09:00,"D","0-2573433",NA,TRUE,0.227210254159092,"CCES_022","BCN"
3598223413,29.019,-116.19494,2018-11-11 10:39:00,"D","0-2573433",NA,TRUE,0.270419440245739,"CCES_022","BCN"
3598223422,29.0195,-116.19272,2018-11-11 11:03:00,"C","0-2572479",NA,TRUE,0.250685781207429,"CCES_022","BCN"
3598223424,29.01961,-116.19214,2018-11-11 11:09:00,"D","0-2573433",NA,TRUE,0.302890223207109,"CCES_022","BCN"
3598223431,29.01998,-116.19023,2018-11-11 11:32:00,"C","0-2572479",NA,TRUE,0.276887329309185,"CCES_022","BCN"
3598223434,29.02011,-116.18971,2018-11-11 11:39:00,"D","0-2573433",NA,TRUE,0.262041570566616,"CCES_022","BCN"
3598223443,29.02067,-116.18761,2018-11-11 12:02:00,"C","0-2572479",NA,TRUE,0.287175028713072,"CCES_022","BCN"
3598223445,29.02074,-116.18752,2018-11-11 12:06:00,"D","0-2573433",NA,TRUE,0.268828141155119,"CCES_022","BCN"
3598223454,29.02144,-116.18495,2018-11-11 12:32:00,"C","0-2572479",NA,TRUE,0.294046714703858,"CCES_022","BCN"
3598223456,29.02152,-116.18481,2018-11-11 12:37:00,"D","0-2573433",NA,TRUE,0.289748683439581,"CCES_022","BCN"
3598223465,29.02226,-116.18285,2018-11-11 13:01:00,"C","0-2572479",NA,TRUE,0.24958935299338,"CCES_022","BCN"
3598223467,29.02229,-116.18239,2018-11-11 13:08:00,"D","0-2573433",NA,TRUE,0.261508346211687,"CCES_022","BCN"
3598223477,29.02322,-116.17995,2018-11-11 13:38:00,"D","0-2573433",NA,TRUE,0.279237507582173,"CCES_022","BCN"
3598223487,29.02393,-116.17747,2018-11-11 14:05:00,"D","0-2573433",NA,TRUE,0.30427697043594,"CCES_022","BCN"
3598223513,29.02295,-116.16514,2018-11-11 15:31:00,"C","0-2572479",NA,TRUE,0.372256181349269,"CCES_022","BCN"
3598223516,29.02549,-116.16939,2018-11-11 15:39:00,"D","0-2573433",NA,TRUE,0.277201945370334,"CCES_022","BCN"
3598223524,29.02589,-116.1675,2018-11-11 16:05:00,"D","0-2573433",NA,TRUE,0.235506821994926,"CCES_022","BCN"
3598223533,29.02625,-116.16565,2018-11-11 16:31:00,"C","0-2572479",NA,TRUE,0.1989136779664,"CCES_022","BCN"
3598223534,29.02631,-116.16527,2018-11-11 16:37:00,"D","0-2573433",NA,TRUE,0.224480143060357,"CCES_022","BCN"
3598223543,29.02676,-116.16348,2018-11-11 17:08:00,"D","0-2573433",NA,TRUE,0.189164654209691,"CCES_022","BCN"
3598223551,29.02721,-116.162,2018-11-11 17:35:00,"D","0-2573433",NA,TRUE,0.182690164343761,"CCES_022","BCN"
3598223559,29.02783,-116.16029,2018-11-11 17:57:00,"C","0-2572479",NA,TRUE,0.207054159875687,"CCES_022","BCN"
3598223563,29.02792,-116.16006,2018-11-11 18:07:00,"D","0-2573433",NA,TRUE,0.206843510394179,"CCES_022","BCN"
3598223571,29.0286,-116.15851,2018-11-11 18:28:00,"C","0-2572479",NA,TRUE,0.201571392349134,"CCES_022","BCN"
3598223575,29.02882,-116.15791,2018-11-11 18:37:00,"D","0-2573433",NA,TRUE,0.25002167626851,"CCES_022","BCN"
3598223582,29.02933,-116.15643,2018-11-11 18:57:00,"C","0-2572479",NA,TRUE,0.243251506407481,"CCES_022","BCN"
3598223585,29.02952,-116.15575,2018-11-11 19:05:00,"D","0-2573433",NA,TRUE,0.258963963560492,"CCES_022","BCN"
3598223594,29.02984,-116.15375,2018-11-11 19:29:00,"C","0-2572479",NA,TRUE,0.269893903339732,"CCES_022","BCN"
3598223596,29.02986,-116.15323,2018-11-11 19:34:00,"D","0-2573433",NA,TRUE,0.27689772290297,"CCES_022","BCN"
3598223604,29.02977,-116.15091,2018-11-11 19:59:00,"C","0-2572479",NA,TRUE,0.298281304635658,"CCES_022","BCN"
3598223608,29.02969,-116.15036,2018-11-11 20:07:00,"D","0-2573433",NA,TRUE,0.27454303911187,"CCES_022","BCN"
3598223616,29.02943,-116.14851,2018-11-11 20:29:00,"C","0-2572479",NA,TRUE,0.255222558870629,"CCES_022","BCN"
3598223618,29.02933,-116.14809,2018-11-11 20:34:00,"D","0-2573433",NA,TRUE,0.269078768995578,"CCES_022","BCN"
3598223626,29.02886,-116.14587,2018-11-11 20:58:00,"C","0-2572479",NA,TRUE,0.295251247834166,"CCES_022","BCN"
3598223629,29.02879,-116.14552,2018-11-11 21:04:00,"D","0-2573433",NA,TRUE,0.277423206869312,"CCES_022","BCN"
3598223637,29.02864,-116.14198,2018-11-11 21:27:00,"C","0-2572479",NA,TRUE,0.423361687704398,"CCES_022","BCN"
3598223641,29.02815,-116.14308,2018-11-11 21:35:00,"D","0-2573433",NA,TRUE,0.258713599462243,"CCES_022","BCN"
3598223648,29.02765,-116.1414,2018-11-11 21:59:00,"C","0-2572479",NA,TRUE,0.124705107901916,"CCES_022","BCN"
3598223651,29.02752,-116.14108,2018-11-11 22:03:00,"D","0-2573433",NA,TRUE,0.238990504425688,"CCES_022","BCN"
3598223659,29.02702,-116.13946,2018-11-11 22:26:00,"C","0-2572479",NA,TRUE,0.241265700430269,"CCES_022","BCN"
3598223663,29.02682,-116.13892,2018-11-11 22:35:00,"D","0-2573433",NA,TRUE,0.226597304335606,"CCES_022","BCN"
3598223670,29.02638,-116.13757,2018-11-11 22:56:00,"C","0-2572479",NA,TRUE,0.212650491459167,"CCES_022","BCN"
3598223674,29.02619,-116.13699,2018-11-11 23:06:00,"D","0-2573433",NA,TRUE,0.209183351064847,"CCES_022","BCN"
3598223683,29.02591,-116.13568,2018-11-11 23:28:00,"C","0-2572479",NA,TRUE,0.193334042512433,"CCES_022","BCN"
3598223685,29.02589,-116.13541,2018-11-11 23:33:00,"D","0-2573433",NA,TRUE,0.1885698880638,"CCES_022","BCN"
3598223693,29.02587,-116.13362,2018-11-11 23:58:00,"C","0-2572479",NA,TRUE,0.216334874977865,"CCES_022","BCN"
3598223697,29.0259,-116.13324,2018-11-12 00:05:00,"D","0-2573433",NA,TRUE,0.213594622109572,"CCES_022","BCN"
3598223704,29.02594,-116.13165,2018-11-12 00:25:00,"C","0-2572479",NA,TRUE,0.230002015210115,"CCES_022","BCN"
3598223708,29.02603,-116.13092,2018-11-12 00:35:00,"D","0-2573433",NA,TRUE,0.244074197992222,"CCES_022","BCN"
3598223717,29.0262,-116.12894,2018-11-12 01:02:00,"D","0-2573433",NA,TRUE,0.232079885859581,"CCES_022","BCN"
3598223727,29.02626,-116.12698,2018-11-12 01:32:00,"D","0-2573433",NA,TRUE,0.205907076377302,"CCES_022","BCN"
3598223735,29.02636,-116.12526,2018-11-12 01:58:00,"C","0-2572479",NA,TRUE,0.217021352783443,"CCES_022","BCN"
3598223738,29.02641,-116.12485,2018-11-12 02:04:00,"D","0-2573433",NA,TRUE,0.210325545648288,"CCES_022","BCN"
3598223746,29.02654,-116.12329,2018-11-12 02:27:00,"C","0-2572479",NA,TRUE,0.215117013464059,"CCES_022","BCN"
3598223750,29.02656,-116.12296,2018-11-12 02:34:00,"D","0-2573433",NA,TRUE,0.199239820222292,"CCES_022","BCN"
3598223757,29.02667,-116.12114,2018-11-12 02:57:00,"C","0-2572479",NA,TRUE,0.226263313459619,"CCES_022","BCN"
3598223761,29.02673,-116.12056,2018-11-12 03:04:00,"D","0-2573433",NA,TRUE,0.252794316027227,"CCES_022","BCN"
3598223769,29.02677,-116.11873,2018-11-12 03:28:00,"C","0-2572479",NA,TRUE,0.245137607462943,"CCES_022","BCN"
3598223770,29.02676,-116.11842,2018-11-12 03:32:00,"D","0-2573433",NA,TRUE,0.240758712174701,"CCES_022","BCN"
3598223777,29.02691,-116.11673,2018-11-12 03:57:00,"C","0-2572479",NA,TRUE,0.217909279068103,"CCES_022","BCN"
3598223781,29.02691,-116.11623,2018-11-12 04:05:00,"D","0-2573433",NA,TRUE,0.209660018275561,"CCES_022","BCN"
3598223788,29.02694,-116.11446,2018-11-12 04:24:00,"C","0-2572479",NA,TRUE,0.264838710497796,"CCES_022","BCN"
3598223792,29.02691,-116.11366,2018-11-12 04:35:00,"D","0-2573433",NA,TRUE,0.269825015049835,"CCES_022","BCN"
3598223799,29.0269,-116.11214,2018-11-12 04:54:00,"C","0-2572479",NA,TRUE,0.243624285331835,"CCES_022","BCN"
3598223802,29.02689,-116.11159,2018-11-12 05:02:00,"D","0-2573433",NA,TRUE,0.241492253912775,"CCES_022","BCN"
3598223811,29.0267,-116.10965,2018-11-12 05:27:00,"C","0-2572479",NA,TRUE,0.238650453441564,"CCES_022","BCN"
3598223814,29.0268,-116.10934,2018-11-12 05:32:00,"D","0-2573433",NA,TRUE,0.236472797241303,"CCES_022","BCN"
3598223820,29.02698,-116.10754,2018-11-12 05:55:00,"C","0-2572479",NA,TRUE,0.240043384514705,"CCES_022","BCN"
3598223824,29.02707,-116.10693,2018-11-12 06:03:00,"D","0-2573433",NA,TRUE,0.246845705557765,"CCES_022","BCN"
3598223831,29.02726,-116.10535,2018-11-12 06:24:00,"C","0-2572479",NA,TRUE,0.240360371142075,"CCES_022","BCN"
3598223834,29.02734,-116.10472,2018-11-12 06:31:00,"D","0-2573433",NA,TRUE,0.250991612822596,"CCES_022","BCN"
3598223842,29.02753,-116.1026,2018-11-12 06:53:00,"C","0-2572479",NA,TRUE,0.300535709389417,"CCES_022","BCN"
3598223847,29.02756,-116.10213,2018-11-12 07:04:00,"D","0-2573433",NA,TRUE,0.248354923296309,"CCES_022","BCN"
3598223853,29.02766,-116.10071,2018-11-12 07:23:00,"C","0-2572479",NA,TRUE,0.199037062331086,"CCES_022","BCN"
3598223858,29.02771,-116.1001,2018-11-12 07:31:00,"D","0-2573433",NA,TRUE,0.237645208531921,"CCES_022","BCN"
3598223867,29.02781,-116.09766,2018-11-12 08:01:00,"D","0-2573433",NA,TRUE,0.256452549553529,"CCES_022","BCN"
3598223878,29.02773,-116.09506,2018-11-12 08:35:00,"D","0-2573433",NA,TRUE,0.241005611977123,"CCES_022","BCN"
3598223887,29.02754,-116.09306,2018-11-12 09:01:00,"D","0-2573433",NA,TRUE,0.243694827771767,"CCES_022","BCN"
3598223895,29.02725,-116.09103,2018-11-12 09:26:00,"C","0-2572479",NA,TRUE,0.248165859028794,"CCES_022","BCN"
3598223899,29.02715,-116.091,2018-11-12 09:31:00,"D","0-2573433",NA,TRUE,0.221239894556656,"CCES_022","BCN"
3598223906,29.02691,-116.08931,2018-11-12 09:56:00,"C","0-2572479",NA,TRUE,0.185094077127321,"CCES_022","BCN"
3598223910,29.02688,-116.08869,2018-11-12 10:03:00,"D","0-2573433",NA,TRUE,0.229371148946699,"CCES_022","BCN"
3598223917,29.02691,-116.08691,2018-11-12 10:26:00,"C","0-2572479",NA,TRUE,0.251976667750299,"CCES_022","BCN"
3598223920,29.02688,-116.08629,2018-11-12 10:33:00,"D","0-2573433",NA,TRUE,0.251976740588557,"CCES_022","BCN"
3598223926,29.02683,-116.08452,2018-11-12 10:53:00,"C","0-2572479",NA,TRUE,0.279009751256435,"CCES_022","BCN"
3598223930,29.02683,-116.08391,2018-11-12 11:00:00,"D","0-2573433",NA,TRUE,0.277720410196793,"CCES_022","BCN"
3598223936,29.02664,-116.08202,2018-11-12 11:21:00,"C","0-2572479",NA,TRUE,0.282273886218679,"CCES_022","BCN"
3598223940,29.0266,-116.08127,2018-11-12 11:32:00,"D","0-2573433",NA,TRUE,0.261124935670093,"CCES_022","BCN"
3598223946,29.02623,-116.07976,2018-11-12 11:54:00,"C","0-2572479",NA,TRUE,0.220255585620599,"CCES_022","BCN"
3598223950,29.02629,-116.07938,2018-11-12 12:00:00,"D","0-2573433",NA,TRUE,0.21627682846819,"CCES_022","BCN"
3598223956,29.02621,-116.07816,2018-11-12 12:21:00,"C","0-2572479",NA,TRUE,0.186669500685324,"CCES_022","BCN"
3598223962,29.0262,-116.0777,2018-11-12 12:30:00,"D","0-2573433",NA,TRUE,0.176712147925875,"CCES_022","BCN"
3598223968,29.02621,-116.07639,2018-11-12 12:52:00,"C","0-2572479",NA,TRUE,0.179839399237528,"CCES_022","BCN"
3598223973,29.02623,-116.07584,2018-11-12 13:02:00,"D","0-2573433",NA,TRUE,0.183108848729385,"CCES_022","BCN"
3598223979,29.02617,-116.07474,2018-11-12 13:24:00,"C","0-2572479",NA,TRUE,0.162469731453158,"CCES_022","BCN"
3598223993,29.02622,-116.07294,2018-11-12 14:00:00,"D","0-2573433",NA,TRUE,0.157487668880433,"CCES_022","BCN"
3598223998,29.02621,-116.07202,2018-11-12 14:20:00,"C","0-2572479",NA,TRUE,0.153008309125282,"CCES_022","BCN"
3598224003,29.02623,-116.0715,2018-11-12 14:33:00,"D","0-2573433",NA,TRUE,0.137447016135323,"CCES_022","BCN"
3598224008,29.02634,-116.07071,2018-11-12 14:53:00,"C","0-2572479",NA,TRUE,0.125829125698379,"CCES_022","BCN"
3598224012,29.02636,-116.07051,2018-11-12 14:59:00,"D","0-2573433",NA,TRUE,0.121263090436363,"CCES_022","BCN"
3598224018,29.0265,-116.06972,2018-11-12 15:20:00,"C","0-2572479",NA,TRUE,0.117426172032404,"CCES_022","BCN"
3598224022,29.02653,-116.06931,2018-11-12 15:29:00,"D","0-2573433",NA,TRUE,0.127615059325109,"CCES_022","BCN"
