"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
4756199409,40.83029,-124.64051,2023-08-25 17:30:34,"SO-296","248951",NA,TRUE,NA,"ADRIFT_088","HUM",329.703059564189,660
4756305027,40.83055,-124.64071,2023-08-25 17:57:33,"SO-296","248951",NA,TRUE,0.0400706321537998,"ADRIFT_088","HUM",37.9474482975602,660
4756469556,40.8313,-124.63994,2023-08-25 18:42:59,"SO-296","248951",NA,TRUE,0.0751651687320431,"ADRIFT_088","HUM",51.9632490575811,660
4756578853,40.83212,-124.63856,2023-08-25 19:16:34,"SO-296","248951",NA,TRUE,0.142287824653419,"ADRIFT_088","HUM",51.6927098619394,660
4756654847,40.83284,-124.63736,2023-08-25 19:42:33,"SO-296","248951",NA,TRUE,0.160511526224676,"ADRIFT_088","HUM",51.7272355632026,660
4756767347,40.83441,-124.63474,2023-08-25 20:24:32,"SO-296","248951",NA,TRUE,0.216784071121879,"ADRIFT_088","HUM",61.8658193017273,660
4756832860,40.83534,-124.63245,2023-08-25 20:53:32,"SO-296","248951",NA,TRUE,0.244202819870616,"ADRIFT_088","HUM",64.1442534127807,660
4756986905,40.8364,-124.62957,2023-08-25 21:24:00,"SO-296","248951",NA,TRUE,0.286467032094032,"ADRIFT_088","HUM",64.6964039638939,660
4757046523,40.83761,-124.6262,2023-08-25 21:57:37,"SO-296","248951",NA,TRUE,0.302392516451927,"ADRIFT_088","HUM",67.1673063019609,660
4757161150,40.83863,-124.62301,2023-08-25 22:25:33,"SO-296","248951",NA,TRUE,0.337901444352426,"ADRIFT_088","HUM",67.56087440274,688
4757235067,40.84022,-124.61794,2023-08-25 23:09:35,"SO-296","248951",NA,TRUE,0.339698918257083,"ADRIFT_088","HUM",68.7654977036393,688
4757276743,40.84112,-124.61489,2023-08-25 23:39:33,"SO-296","248951",NA,TRUE,0.297758548062995,"ADRIFT_088","HUM",66.3626846576412,688
4757326728,40.84226,-124.61146,2023-08-26 00:13:59,"SO-296","248951",NA,TRUE,0.296504954968243,"ADRIFT_088","HUM",61.9307212734058,609
4757358742,40.84324,-124.60904,2023-08-26 00:39:33,"SO-296","248951",NA,TRUE,0.292509645206001,"ADRIFT_088","HUM",56.7484167466757,609
4757394203,40.84443,-124.60665,2023-08-26 01:08:34,"SO-296","248951",NA,TRUE,0.268565247374968,"ADRIFT_088","HUM",53.9024738038297,592
4757446557,40.84608,-124.60367,2023-08-26 01:53:09,"SO-296","248951",NA,TRUE,0.225558829980403,"ADRIFT_088","HUM",56.8645204037122,592
4757477556,40.84723,-124.60135,2023-08-26 02:18:34,"SO-296","248951",NA,TRUE,0.297217788908263,"ADRIFT_088","HUM",48.2063617741953,592
4757525591,40.84835,-124.5997,2023-08-26 02:54:35,"SO-296","248951",NA,TRUE,0.167542323210512,"ADRIFT_088","HUM",59.804988962644,592
4757570468,40.84892,-124.59841,2023-08-26 03:24:00,"SO-296","248951",NA,TRUE,0.138337382127063,"ADRIFT_088","HUM",56.287117890839,592
4757621598,40.8493,-124.59766,2023-08-26 03:54:33,"SO-296","248951",NA,TRUE,0.0804693488272443,"ADRIFT_088","HUM",57.9076054972791,592
4757724738,40.8498,-124.59661,2023-08-26 04:39:00,"SO-296","248951",NA,TRUE,0.0760233268099,"ADRIFT_088","HUM",52.7735732740295,592
4757829831,40.84995,-124.59635,2023-08-26 05:00:00,"SO-296","248951",NA,TRUE,0.0423949876521708,"ADRIFT_088","HUM",180,592
4757829833,40.84995,-124.59635,2023-08-26 05:09:33,"SO-296","248951",NA,TRUE,0,"ADRIFT_088","HUM",94.7051948860448,592
4757921989,40.84993,-124.59603,2023-08-26 05:44:35,"SO-296","248951",NA,TRUE,0.0249887853952283,"ADRIFT_088","HUM",84.6261143780544,592
4758248962,40.84995,-124.59575,2023-08-26 06:48:36,"SO-296","248951",NA,TRUE,0.0119781141694921,"ADRIFT_088","HUM",87.6432716691356,592
4758248968,40.84996,-124.59543,2023-08-26 07:24:59,"SO-296","248951",NA,TRUE,0.0240007800738554,"ADRIFT_088","HUM",63.9987958182335,592
4758400061,40.85026,-124.59462,2023-08-26 08:07:34,"SO-296","248951",NA,TRUE,0.05770295326193,"ADRIFT_088","HUM",56.3709390127169,592
4758514078,40.85076,-124.59363,2023-08-26 08:38:34,"SO-296","248951",NA,TRUE,0.104573379491939,"ADRIFT_088","HUM",59.0411240397715,592
4758643835,40.85163,-124.59172,2023-08-26 09:12:33,"SO-296","248951",NA,TRUE,0.17869570647895,"ADRIFT_088","HUM",62.2196603111743,592
4758758309,40.85237,-124.58987,2023-08-26 09:42:34,"SO-296","248951",NA,TRUE,0.189927463151297,"ADRIFT_088","HUM",64.7260487022736,580
4758867157,40.85313,-124.58775,2023-08-26 10:11:59,"SO-296","248951",NA,TRUE,0.217285481710338,"ADRIFT_088","HUM",67.6013418340891,580
4759009960,40.85405,-124.58481,2023-08-26 10:50:33,"SO-296","248951",NA,TRUE,0.224794746956689,"ADRIFT_088","HUM",71.214130815918,580
4759140815,40.85491,-124.58148,2023-08-26 11:25:33,"SO-296","248951",NA,TRUE,0.273986199943377,"ADRIFT_088","HUM",71.6092995712677,580
4759246628,40.85569,-124.57839,2023-08-26 11:54:34,"SO-296","248951",NA,TRUE,0.30595038437274,"ADRIFT_088","HUM",71.7201466994702,580
4759361991,40.85648,-124.57524,2023-08-26 12:25:33,"SO-296","248951",NA,TRUE,0.291903198549619,"ADRIFT_088","HUM",60.6571473739816,580
4759525998,40.8582,-124.57121,2023-08-26 13:09:36,"SO-296","248951",NA,TRUE,0.286119297420649,"ADRIFT_088","HUM",56.0345869877398,567
4759692761,40.86044,-124.56683,2023-08-26 13:54:01,"SO-296","248951",NA,TRUE,0.324129939930602,"ADRIFT_088","HUM",63.6731799675734,564
4759838843,40.86189,-124.56297,2023-08-26 14:30:36,"SO-296","248951",NA,TRUE,0.320917428644889,"ADRIFT_088","HUM",65.4467287508053,564
4759954112,40.86309,-124.55951,2023-08-26 15:02:33,"SO-296","248951",NA,TRUE,0.32455715991587,"ADRIFT_088","HUM",74.2366046610443,564
