organization_code,deployment_code,analysis_code,detection_start_datetime,detection_end_datetime,detection_effort_secs,detection_sound_source_code,detection_call_type_code,detection_behavior_code,detection_demographic_code,detection_n_validated,detection_n_total,detection_result_code,detection_event_type,detection_event_id,detection_latitude,detection_longitude,detection_received_level_db,detection_quality_code,detection_n_animals,detection_n_animals_min,detection_n_animals_max,detection_json,detection_comments,localization_method_code,localization_latitude,localization_latitude_min,localization_latitude_max,localization_longitude,localization_longitude_min,localization_longitude_max,localization_distance_m,localization_distance_m_min,localization_distance_m_max,localization_bearing,localization_bearing_min,localization_bearing_max,localization_depth_method_code,localization_depth_n_signals,localization_depth_m,localization_depth_m_min,localization_depth_m_max,localization_json,localization_comments
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T11:00:00+0000,2022-09-14T11:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T12:00:00+0000,2022-09-14T12:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T13:00:00+0000,2022-09-14T13:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T14:00:00+0000,2022-09-14T14:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T15:00:00+0000,2022-09-14T15:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T16:00:00+0000,2022-09-14T16:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T17:00:00+0000,2022-09-14T17:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T18:00:00+0000,2022-09-14T18:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T19:00:00+0000,2022-09-14T19:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T20:00:00+0000,2022-09-14T20:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T21:00:00+0000,2022-09-14T21:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T22:00:00+0000,2022-09-14T22:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-14T23:00:00+0000,2022-09-14T23:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T00:00:00+0000,2022-09-15T00:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T01:00:00+0000,2022-09-15T01:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T02:00:00+0000,2022-09-15T02:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T03:00:00+0000,2022-09-15T03:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T04:00:00+0000,2022-09-15T04:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T06:00:00+0000,2022-09-15T06:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T07:00:00+0000,2022-09-15T07:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T08:00:00+0000,2022-09-15T08:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T10:00:00+0000,2022-09-15T10:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,FIWH_ANALYSIS,2022-09-15T11:00:00+0000,2022-09-15T11:59:59+0000,3600.0,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,GRAM_ANALYSIS,2022-09-14T04:00:00+0000,2022-09-14T04:59:59+0000,3600.0,GRAM,OD_CLICK_IMP,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T05:00:00+0000,2022-09-13T05:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T06:00:00+0000,2022-09-13T06:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T07:00:00+0000,2022-09-13T07:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T07:00:00+0000,2022-09-13T07:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T08:00:00+0000,2022-09-13T08:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T08:00:00+0000,2022-09-13T08:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T09:00:00+0000,2022-09-13T09:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T09:00:00+0000,2022-09-13T09:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T10:00:00+0000,2022-09-13T10:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T10:00:00+0000,2022-09-13T10:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T11:00:00+0000,2022-09-13T11:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T11:00:00+0000,2022-09-13T11:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T12:00:00+0000,2022-09-13T12:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T12:00:00+0000,2022-09-13T12:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T13:00:00+0000,2022-09-13T13:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T13:00:00+0000,2022-09-13T13:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T14:00:00+0000,2022-09-13T14:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T14:00:00+0000,2022-09-13T14:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T15:00:00+0000,2022-09-13T15:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T15:00:00+0000,2022-09-13T15:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T18:00:00+0000,2022-09-13T18:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T18:00:00+0000,2022-09-13T18:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T19:00:00+0000,2022-09-13T19:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-13T23:00:00+0000,2022-09-13T23:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T01:00:00+0000,2022-09-14T01:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T02:00:00+0000,2022-09-14T02:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T03:00:00+0000,2022-09-14T03:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T03:00:00+0000,2022-09-14T03:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T03:00:00+0000,2022-09-14T03:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T04:00:00+0000,2022-09-14T04:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T04:00:00+0000,2022-09-14T04:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T05:00:00+0000,2022-09-14T05:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T06:00:00+0000,2022-09-14T06:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T06:00:00+0000,2022-09-14T06:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T07:00:00+0000,2022-09-14T07:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T07:00:00+0000,2022-09-14T07:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T07:00:00+0000,2022-09-14T07:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T08:00:00+0000,2022-09-14T08:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T08:00:00+0000,2022-09-14T08:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T09:00:00+0000,2022-09-14T09:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T09:00:00+0000,2022-09-14T09:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T09:00:00+0000,2022-09-14T09:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T10:00:00+0000,2022-09-14T10:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T10:00:00+0000,2022-09-14T10:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T11:00:00+0000,2022-09-14T11:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T12:00:00+0000,2022-09-14T12:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T12:00:00+0000,2022-09-14T12:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T12:00:00+0000,2022-09-14T12:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T13:00:00+0000,2022-09-14T13:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T13:00:00+0000,2022-09-14T13:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T14:00:00+0000,2022-09-14T14:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T15:00:00+0000,2022-09-14T15:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T18:00:00+0000,2022-09-14T18:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T18:00:00+0000,2022-09-14T18:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T19:00:00+0000,2022-09-14T19:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T20:00:00+0000,2022-09-14T20:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T21:00:00+0000,2022-09-14T21:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T21:00:00+0000,2022-09-14T21:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T22:00:00+0000,2022-09-14T22:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-14T23:00:00+0000,2022-09-14T23:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T00:00:00+0000,2022-09-15T00:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T00:00:00+0000,2022-09-15T00:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T01:00:00+0000,2022-09-15T01:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T01:00:00+0000,2022-09-15T01:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T02:00:00+0000,2022-09-15T02:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T04:00:00+0000,2022-09-15T04:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T04:00:00+0000,2022-09-15T04:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T05:00:00+0000,2022-09-15T05:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T05:00:00+0000,2022-09-15T05:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T06:00:00+0000,2022-09-15T06:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T07:00:00+0000,2022-09-15T07:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T07:00:00+0000,2022-09-15T07:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T08:00:00+0000,2022-09-15T08:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T09:00:00+0000,2022-09-15T09:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T09:00:00+0000,2022-09-15T09:59:59+0000,3600.0,HUWH,HUWH_SONG,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T10:00:00+0000,2022-09-15T10:59:59+0000,3600.0,HUWH,HUWH_MIX,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,HUWH_ANALYSIS,2022-09-15T10:00:00+0000,2022-09-15T10:59:59+0000,3600.0,HUWH,HUWH_SOCIAL,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
