"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
5151026467,35.54182,-121.75308,2023-11-06 21:14:15,"SO-803","465930",NA,TRUE,NA,"ADRIFT_107","MBY",302.443858495726,976
5151088283,35.54275,-121.75487,2023-11-06 21:45:37,"SO-803","465930",NA,TRUE,0.198268101991761,"ADRIFT_107","MBY",302.393023502212,976
5151254392,35.54443,-121.75811,2023-11-06 22:29:42,"SO-803","465930",NA,TRUE,0.255202548193866,"ADRIFT_107","MBY",315.063779459839,976
5151388255,35.54692,-121.76115,2023-11-06 23:09:00,"SO-803","465930",NA,TRUE,0.321089212275385,"ADRIFT_107","MBY",311.983628283804,984
5151425555,35.54856,-121.76338,2023-11-06 23:35:39,"SO-803","465930",NA,TRUE,0.330034506507952,"ADRIFT_107","MBY",314.312339040845,984
5151473341,35.55077,-121.76615,2023-11-07 00:03:37,"SO-803","465930",NA,TRUE,0.405815555057633,"ADRIFT_107","MBY",323.836869584579,984
5151519694,35.55399,-121.76903,2023-11-07 00:41:41,"SO-803","465930",NA,TRUE,0.375871768978336,"ADRIFT_107","MBY",328.473480865641,984
5151561932,35.55756,-121.77171,2023-11-07 01:16:40,"SO-803","465930",NA,TRUE,0.429485965370417,"ADRIFT_107","MBY",328.179839230643,984
5151614249,35.56155,-121.77474,2023-11-07 02:01:00,"SO-803","465930",NA,TRUE,0.379978029410311,"ADRIFT_107","MBY",341.210626150208,968
5151657213,35.56448,-121.77596,2023-11-07 02:35:40,"SO-803","465930",NA,TRUE,0.320273739282335,"ADRIFT_107","MBY",343.315030151315,978
5151704956,35.56647,-121.77669,2023-11-07 03:09:41,"SO-803","465930",NA,TRUE,0.219090818097845,"ADRIFT_107","MBY",350.339815685982,978
5151757931,35.56863,-121.77714,2023-11-07 03:44:38,"SO-803","465930",NA,TRUE,0.224900641277584,"ADRIFT_107","MBY",356.286493230814,978
5151837356,35.57077,-121.77731,2023-11-07 04:23:40,"SO-803","465930",NA,TRUE,0.197093745896567,"ADRIFT_107","MBY",353.559927189083,978
5151907465,35.57229,-121.77752,2023-11-07 04:51:35,"SO-803","465930",NA,TRUE,0.196567308073863,"ADRIFT_107","MBY",338.010934655218,978
