"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
4756414825,40.8294,-124.54144,2023-08-25 18:26:39,"SO-638","321224",NA,TRUE,NA,"ADRIFT_091","HUM",186.960018163508,525
4756504773,40.82884,-124.54153,2023-08-25 18:53:37,"SO-638","321224",NA,TRUE,0.0751180548231769,"ADRIFT_091","HUM",178.358132296692,525
4756644954,40.82831,-124.54151,2023-08-25 19:39:01,"SO-638","321224",NA,TRUE,0.0419343317129428,"ADRIFT_091","HUM",41.5470226337691,525
4756737564,40.82837,-124.54144,2023-08-25 20:12:37,"SO-638","321224",NA,TRUE,0.00856727955665904,"ADRIFT_091","HUM",41.8164875488138,525
4756799801,40.82882,-124.54091,2023-08-25 20:38:36,"SO-638","321224",NA,TRUE,0.0834388487724129,"ADRIFT_091","HUM",42.51207474295,525
4756980535,40.82998,-124.53951,2023-08-25 21:20:40,"SO-638","321224",NA,TRUE,0.134322109802518,"ADRIFT_091","HUM",48.9313566546754,525
4757033519,40.8309,-124.53812,2023-08-25 21:50:01,"SO-638","321224",NA,TRUE,0.171322518150682,"ADRIFT_091","HUM",50.6427258043745,525
4757151291,40.83166,-124.5369,2023-08-25 22:19:39,"SO-638","321224",NA,TRUE,0.145215689425932,"ADRIFT_091","HUM",57.3803056220654,525
4757204175,40.83236,-124.53546,2023-08-25 22:53:41,"SO-638","321224",NA,TRUE,0.137004044024751,"ADRIFT_091","HUM",54.8037139455018,525
4757252050,40.83311,-124.53406,2023-08-25 23:21:39,"SO-638","321224",NA,TRUE,0.16706626058381,"ADRIFT_091","HUM",52.5068998379865,525
4757316337,40.83452,-124.53164,2023-08-26 00:06:00,"SO-638","321224",NA,TRUE,0.187553906110931,"ADRIFT_091","HUM",47.4497000048211,525
4757353979,40.83551,-124.53022,2023-08-26 00:35:39,"SO-638","321224",NA,TRUE,0.177291179571251,"ADRIFT_091","HUM",45.2885583993462,525
4757395564,40.83651,-124.52889,2023-08-26 01:09:39,"SO-638","321224",NA,TRUE,0.150110002361882,"ADRIFT_091","HUM",51.4106702044577,525
4757426831,40.83691,-124.52823,2023-08-26 01:35:38,"SO-638","321224",NA,TRUE,0.0886216261705557,"ADRIFT_091","HUM",57.7068667437427,525
4757460253,40.83715,-124.52773,2023-08-26 02:04:39,"SO-638","321224",NA,TRUE,0.055589441899725,"ADRIFT_091","HUM",92.2174874950947,525
