"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
4756306755,40.83344,-124.68785,2023-08-25 17:58:00,"SO-305","319475",NA,TRUE,NA,"ADRIFT_089","HUM",50.4021564046351,826
4756433269,40.83464,-124.68594,2023-08-25 18:32:01,"SO-305","319475",NA,TRUE,0.198727675848623,"ADRIFT_089","HUM",54.9412264907186,826
4756517848,40.83561,-124.68412,2023-08-25 18:57:38,"SO-305","319475",NA,TRUE,0.236701260552451,"ADRIFT_089","HUM",51.5518613800577,826
4756646759,40.83763,-124.68077,2023-08-25 19:39:39,"SO-305","319475",NA,TRUE,0.277624187731816,"ADRIFT_089","HUM",58.0026546965948,826
4756727482,40.83884,-124.67822,2023-08-25 20:08:38,"SO-305","319475",NA,TRUE,0.282905735291649,"ADRIFT_089","HUM",65.3419389615405,826
4756800622,40.83998,-124.67495,2023-08-25 20:39:00,"SO-305","319475",NA,TRUE,0.323110622441549,"ADRIFT_089","HUM",61.9878408310681,730
4756965691,40.8416,-124.67094,2023-08-25 21:13:01,"SO-305","319475",NA,TRUE,0.364109201597443,"ADRIFT_089","HUM",64.5870887813396,730
4757017557,40.84287,-124.66742,2023-08-25 21:40:38,"SO-305","319475",NA,TRUE,0.384791585415392,"ADRIFT_089","HUM",70.9088669705285,727
4757159714,40.84446,-124.66137,2023-08-25 22:24:42,"SO-305","319475",NA,TRUE,0.39615017625415,"ADRIFT_089","HUM",69.963797331709,727
4757205664,40.84554,-124.65747,2023-08-25 22:54:39,"SO-305","319475",NA,TRUE,0.377938527051009,"ADRIFT_089","HUM",70.3599520288579,701
4757262393,40.84667,-124.6533,2023-08-25 23:29:00,"SO-305","319475",NA,TRUE,0.351456828151302,"ADRIFT_089","HUM",67.1659444231995,701
4757296956,40.84761,-124.65036,2023-08-25 23:54:37,"SO-305","319475",NA,TRUE,0.339541272021277,"ADRIFT_089","HUM",64.6491657108676,701
4757338945,40.84879,-124.64708,2023-08-26 00:23:42,"SO-305","319475",NA,TRUE,0.3402686459373,"ADRIFT_089","HUM",62.4183346238475,701
4757385494,40.85021,-124.6435,2023-08-26 01:01:41,"SO-305","319475",NA,TRUE,0.289929605278109,"ADRIFT_089","HUM",53.1887543922387,701
