organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_NEPAC_20240913_CALCURCEAS_008,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-09-13T22:00:00Z,2024-09-21T00:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240913_CALCURCEAS_008,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-09-13T22:00:00Z,2024-09-21T00:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240914_CALCURCEAS_009,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-09-14T14:00:00Z,2024-09-23T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240914_CALCURCEAS_009,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-09-14T14:00:00Z,2024-09-23T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240914_CALCURCEAS_009,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-09-14T14:00:00Z,2024-09-23T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240915_CALCURCEAS_011,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-09-15T17:00:00Z,2024-09-22T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240915_CALCURCEAS_011,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-09-15T17:00:00Z,2024-09-22T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20240915_CALCURCEAS_011,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-09-15T17:00:00Z,2024-09-22T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241001_CALCURCEAS_012,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-01T23:00:00Z,2024-10-05T03:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241001_CALCURCEAS_012,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-01T23:00:00Z,2024-10-05T03:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241001_CALCURCEAS_012,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-01T23:00:00Z,2024-10-05T03:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_013,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-04T04:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_013,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-04T04:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_013,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-04T04:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_014,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-05T02:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_014,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-05T02:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241002_CALCURCEAS_014,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-02T01:00:00Z,2024-10-05T02:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241005_CALCURCEAS_015,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-05T14:00:00Z,2024-10-11T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241005_CALCURCEAS_015,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-05T14:00:00Z,2024-10-11T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241005_CALCURCEAS_015,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-05T14:00:00Z,2024-10-11T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
